,Tweets,label
56,"Today is March 27 (I've kept the sticker), the date when Imran Khan changed Pakistan's politics last year, the next phase of PTI's twenty-six-year political struggle, which is called a national movement, is appropriate. (cont..)",political
57,Lahore ,political
58,Haripur Police raided the house of Bilal PTI SMT Head Dist Haripur. He wasn't there so they have picked up his elderly father & uncle!! Completely against KPK norms!! Shameful!! Release Bilal's elderly father & uncle immediately.   ,political
59,"This conscious nation is present at Minar Pakistan Jalsa Gah, overcoming every obstacle at the signal of its leader Imran Khan, workers and people are full of patriotism, these souls of Pakistan are ready to die for their leader.",political
60,Special conversation with Imran Khan in Anti-Terrorism Court: ,political
61,Release Azhar Mashwani! ,political
62,"If there is an allegation against a citizen, action can be taken within the scope of law, but as Azhar Mashwani has been missing for two days, it is alarming and sad. There is also a heavy responsibility but I don't know why he is silent ",political
63,“I want to tell my Nation to never back off against these fascist”- ,political
64,"Azhar Mashwani was picked up, he does not know where he is? Tried to torture and humiliate my nephew Hassan Niazi, remember honor and humiliation are in the hands of Allah alone. Imran Khan ",political
65,Even my parked car with no one inside was attacked with windows smashed. This is pure fascism being carried out at behest of IG Islamabad backed by the Neutrals to create terror in ordinary citizens who support PTI.,political
66,The nation will never forget this dark chapter of oppression and fascism.,political
67,It would have made the hearts of Lahoris happy ,political
68,Bravery is channelling his hurt and pain into demanding of fear to move aside and out of his way.,political
69,"""Thank you, Lahore, thank you, Pakistan - what a historic Jalsa Khan Sahib did, which you made a success. ""Lahorites have covered you"" via ",political
70,The resolution of Pakistan was presented in 1940 and today Imran Khan has presented the resolution to save Pakistan at the same place! ,political
71,"Today, re-election was held in two UCs of local body elections in Hyderabad. Only 2 UCs were elected today. Police bullying of PPP was on the rise. The whole administration was supporting PPP. The workers were killed and tortured.",political
72,"Get out for your futureGet out for your childrenGet out for freedomOtherwise, the situation will get worse's_Let's_Minar_Pakistan_Let's go",political
73,"Mendatory selfie when u see people oozing in, left right & centre despite crackdowns on workers+leaders intimidating others,despite major road blocks & u see enormous crowd charged up cheering for their leader.   ",political
74,"Thread by  on the anniversary of historic March 27, 2022 Jalsa where Imran Khan changed the dynamics of Pakistan's politics! ",political
75,"I've compiled a detailed report explaining RCO in Pak & the fascism, human rights violations & ruination of rule of law that followed. Purpose - 1/2CC:       ",political
76,Azhar Mashwani's wife's letter to Chief Justice of Pakistan on enforced disappearance and abduction ,political
77,"You have lost, give up!!!",political
78,…  tell your team we are all in this together. This shall pass too. Stay strong comrades. ,political
79,So here the cowardly enemy has lostFrom me came an army against the lonely,political
80,"When the ppl rise no roadblock or any impediment by the State can stop them. People came from all over Lahore despite blockades (see map) to attend PTI jalsa at Minar-i-Pakistan. Amazing crowd, intense passion & resolute commitment. This was more than a jalsa, it was a referendum",political
81,"People like Usman Jora should’ve been honoured with gallantry awards.Instead, he’s being illegally detained in the fascist state of Pakistan.",political
82,This nation has only one demand!! freedom!!!,political
83,"Azhar Mashwani, our social media worker, has been picked up and I don't know where he has been kept. I am receiving messages from his sisters, his brothers have found me, his parents are worried, his wife is worried. Imran Khan ",political
84,"By blacking out the media. By making arrests. By shutting down the entire Punjab. By making a curfew. By violence. Everything was done and seen, but Lahore put political bait behind Babang Dahal Khan.Attendees at wedding halls were forced to sleep by taking Lexotanil tablets tonight.Allah is true",political
85,Chairman Imran Khan off to Islamabad for yet another court appearance. May Allah keep him safe!,political
86,"This article ""Watches Loot Sale"" consists of these 3 things(1) Gifts are for the state and not for officials (2) Hide and seek (3) Punish embezzlers",political
87,"There is no example of government oppression, Azhar Mashwani was taken from Lahore in broad daylight and till now there is no trace of him.  ",political
88,"If you think that this mafia will give up the life of Pakistan so easily, then don't be under any misconception, a nation has to struggle for its freedom and sacrifices have to be made. ",political
89,Chairman Imran Khan leaves for Islamabad High Court from Zaman Park,political
90,Nothing less than a Salute for them - these were the people who made the Jalsa a success - ,political
91,Scenes of the assembly hall at midnight.,political
92,"Fawad Chaudhry and Asad Umar, Azhar Mashwani doing a press conference with his brother- ",political
93,Ex-Lead PTI SMT District Bahawalpur and President PTI OC Sharif Maki Muawiya strongly condemn the arrest of,political
94,"Shocked at silence of UNHCHR  on the massive HR violations by the present rulers in Pak. Pak is State Party to 7 HR conventions including ICCPR & CAT. Yet everyday violations happening with custodial torture, abductions, total muzzling of press, home break-ins,",political
95,"Chairman Imran Khan will address a public meeting tonight at Minar Pakistan, Lahore.",political
96,"“Who will decide which will be the correct time for election, who will decide when funds will be available and when not? The constitution is supreme”- ",political
97,Mashallah Lahore!!!!! ,political
98,Cc Media Outlets:          ,political
99,PTI Chairman  talks about detailed points of his program to revive Pakistan’s economy:  ,political
100,"Official ANP spokesperson  publicly admitting the Rs 20 bln atta subsidy programme financed with provincial funds by the ""neutral"" caretaker govt is actually a political tool in the hands of PDM, JUI & ANP.Will  & caretaker CM Azam Khan remain silent?",political
101,"Complete breakdown of Rule of Law under cabal of crooks reflected in ICT police picking up 3 kids, 12 yr Asad, 13 yr Usman & 14 yr Saqib, as PTI ""terrorists"". Now they have been sent on judicial remand violating our law for Juveniles. Request CJ IHC to intervene & set them free.",political
102,"We demand the immediate release of Azhar Mashwani, Shahid Hussain, Dr. Rubina Akhtar, Hassan Niazi, and thousands of other PTI workers who have been arrested under bogus cases or abducted by authorities in Pakistan. The PDM government's crackdown on PTI workers and leaders is… Show more",political
103,,political
104,"On behalf of PTI Karachi, Live Screening of Minar Pakistan Lahore Jalsa has been organized in Shah Faisal Colony No. 3 today at 9 PM.All Karachiites are requested to participate. ",political
105,"Worst form of crackdown on PTI SMT by this fascist regime:Azhar Mashwani: Focal Person to IK - missing since 4 days Arshad Siddiqui: Sindh SMT Ops Lead missing since noonIkram Khatana: KP SMT Lead - house raidedBilal: KP SMT ops Lead - House Raided, brother & father arrested",political
106,"I am the slogan of truth and truthThe green crescent flag I am a shining starI gave allegiance to the country and nationA true signYes, I am Azhar MashwaniI am the beginning of freedomYes, I am Hassan NiaziFrom me to my brothers , of the",political
107,Footage of the arrest of Imran Khan's photographer Nauman,political
108,"Today is the 23rd March, Pakistan Day and 1st of Ramazan and this fascist government has abducted another political activist and our friend  from outside his house in Lahore. Horrific times in Pakistan with martial law fully implemented. ",political
109,Chairman Imran Khan Motorway to Lahore.Praying at the time of breaking the fast.,political
110,Restricted arrivals prevent the people from coming in,political
111,The goods received in aid for flood victims from around the world were used to buy votes in local government by-elections in Sindh. PPP started rigging to win a poll in Umarkot. The identity cards of the flood victims were taken in lieu of blankets.,political
112,Where did the sanctity of the chador and four walls go? No home is safe.,political
113,"The state of Madinah was based on justice and fairness, people were freed there and then they led the world. Imran Khan ",political
114,Chairman Imran Khan gave a 10-point plan for economic recovery. ,political
115,"""Pakistan Tehreek-e-Insaf, Minar Pakistan Jalsa""Tonight at 9 o'clock after Taraweeh prayerVC:",political
116,"Minar-e-Pakistan is comingComing for Today, a resolution will be presented in Minar-e-Pakistan to replace the obsolete system that has been in place for 75 yearsThis resolution is the heartbeat of millions of people Will presentEvery Pakistani should reach no matter how he reaches, reach for the sake of Pakistan",political
117,In 1997 PMLN attacked  of Pakistan and now history is being repeated by attacking Chief Justice of Pakistan.The entire Pakistan is with Supreme Court.,political
118,"Azhar Mashwani has been abducted from Lahore on Thursday afternoon, despite the passage of 48 hours, his custody has not yet been revealed by any agency. This young man who dreams of the betterment of the country is facing enforced disappearance in Pakistan ",political
119,Impressive show by PTI in lahore! ,political
120,Operation regime change complete failure.come fight,political
121,"Will be the captain. Yes, yes ",political
122,Azhar has been missing for 44 hours now. I can only imagine what his mother & wife are going through. Here is his wife  ‘s voice note from space session; we are all pleading for justice to Honorable Chief Justice & Supreme Court of Pakistan ,political
123,Tehreek-e-Insaf Minar Pakistan JalsaSaturday 25 MarchAfter Taraweeh prayer9 pm! ,political
124,The whole country has woken up! Mashallah ,political
125,How long is this dual system?,political
126,"Hundreds of workers of Tehreek-e-Insaf were arrested in the hope that after that only government touts will rule on social media. What difference did it make? There is no understanding or awareness that there are millions of people on social media, even if they are not affiliated with political parties, they will have an independent opinion and this opinion rejects this system of oppression.",political
127,This game is the game of truthOnly the right will win this gameThis play is the play of truthThe truth will win this gameThis is Pakistan's gamePakistan will winAmjad Nawaz,political
128,The entire nation stands with its Supreme Court!!,political
129,Senator ’s exclusive message from Minar-E-Pakistan! ,political
130,"A protest was held in Sacramento, CA on Mar 26th, by Pakistani-Americans concerned about the state of democracy and the violations of human rights in Pakistan.Protestors called for elections to be held in order to set the country back on the path to stability.… Show more",political
131,Who’s the real GOAT? Video shared by: ,political
132,"15.7 million views on YouTube!!!Imran Khan doesn't need the media, Media needs IMRAN KHAN.Analysis by:  ",political
133,"""Today I want to thank you especially that despite so many obstacles, Minar reached Pakistan today. Today, I want to convey a message to all the institutions that are in power in this country. I am afraid that our country will reach a place where no one is. Can handle the industry is closing, inflation is increasing... Show more",political
134,"Mora than 100h, and Azhar Mashwani still couldn’t be produced in any court, still no FIR has been presented. immediately!!",political
135,Scenes of Chairman Imran Khan arriving at Lahore Minar Pakistan meeting hall -- the sea of ​​peopleClick this link to watch full video of Zaman Park to Yanar Pakistan Jalsa Gah,political
136,The destination is two or four steps awayAre not afraid or will not be afraidWe are for freedom nowEvery life will be hitFor the sake of our survivalNow they will die of passion(Speech and Sound: Amjad Nawaz),political
137,"Pakistan Tehreek-e-Insaf Vice Chairman Makhdoom Shah Mehmood Qureshi, Secretary General PTI Asad Umar and former MNA Makhdoomzada Zain Qureshi met with the ambassadors of European Union countries at the residence of the Austrian Ambassador in Islamabad.During the meeting, on the current economic and political situation of Pakistan... Show more",political
138,Marriyum Aurangzaib wants anchors to condemn the tweet of ⁦⁩ - Imagine!,political
139,PTI Chairman Imran Khan leaves for appearance in ATC Court for protective bail ,political
140,"A political activist is an ordinary citizen who has mothers, sisters, daughters in his house. Is this dishonorable? Did we gain freedom by sacrificing millions to see our women being dishonored?Better enemies than that were the British and Hindus, we knew that there were enemies",political
141,"The Minar Pakistan Jalsa will be a public referendum, God willing, the nation will prove that it stands with democracy, rule of law, and true freedom...Azadi Jalsa, tomorrow after Namaz Taraweeh Minar Pakistan Lahore! ",political
142,Important Address by Chairman PTI Imran KhanLive now.,political
143,~ Consider the language of creation to be the voice of God.They are not members of any social media team.In this thread  common people of Pakistan are raising their voices to other Pakistanis and higher authorities- SadiaWorried about the abduction and torture of workers and other people.,political
144, Ten-point Economic Turnaround program by the   PM in-waiting. Foreign Direct InvestmentExports tractionTourismExtractive industriesSME sectorAgricultureEase of Doing BusinessWidening the tax netDecimating money launderingRehabilitating the needy,political
145,"I have seen this movie before in the 90s. N league has always strived to keep the SC under its thumb through bribing, blackmailing and removal of Judges. Time to bury this Scilian mafia and the 1985 project for good. CJ , people of Pakistan are fully behind you",political
146,"At that time of night, when only women were present in my house, the police raided as if to arrest a terrorist. At present, Zardari Kabcha and his handlers are doing the worst crackdown against PTI workers just so that Minar Pakistan Jalsa cannot be successful. So much fear so much fear?",political
147,"These young people have now broken the idols of fear. Uzair Saleem's 14-day physical remand request was rejected, judicially sent to jail.",political
148,We People of Pakistan are suffering the worst of fascism by this imported government... who has taken our freedom of speech by their fascist policies .... Stay strong  social media team  We stand together    ,political
149,"Young Azhar Mashwani has been abducted for three days, a big protest is being held outside Lahore Press Club at 3 o'clock today for his release. ",political
150,"Tomorrow's meeting will determine the future direction of Pakistan, God willing, the nation will prove that it will never accept the gang of NRO-ridden thieves. ",political
151,"I don't understand whether this person talking about the killing of the most popular leader of Pakistan is the interior minister of the Islamic Republic of Pakistan or the leader of a terrorist organization.As openly and comfortably as it is talking about the murder of Imran Khan, one of our workers also accused some of the PML-G's henchmen... Show more",political
152,"The unprecedented targeting of PTI workers & ldrs thru abductions, raids on homes, custodial torture, arrests on sham FIRs - total violation of Constitution & fundamental rights.",political
153,"Imran Khan: ‘Going out is like playing Russian roulette’ “Up to 1,000 of Mr Khan's supporters have been arrested in the past few days including his nephew, Hassan Niazi, and his social media chief, Azhar Mashwani is missing.”",political
154,Imran Khan's caravan reached number 26,political
155,PTI Secretary General  talks about the abduction of  and Shahid Hussain. ,political
156,Imran Khan told this 10-point agenda to solve Pakistan's problems in a historic meeting at Minar Pakistan yesterday. Let's examine what will really change from these 10 points? And will Imran Khan really take practical measures in this regard and are they really feasible or not?,political
157,Feel the difference Imran Khan                         Maryam Nawaz 1-export plans                  Tosha Khan 2-tourism                             Ghari chor 3-minerals.                          Fitna 4-remittances.                   Fasad5-small businesses.… Show more,political
158,"Khan's address made the Jalsagaah drown in brightness and glistening. What a beautiful, articulated, speech he delivered that too straight from the heart. As usual he began with IYYAKA NA’BUDU WA IYYAKA NASTAEEN. He first explained concept of Aazadi and Ghulami ",political
159,This love for Imran Khan is actually love for Pakistan,political
160,"After 75 years, the fear of a nation becoming independent",political
161,Fascist Govt has again black out the coverage of   when he is on his way to attend court hearing in Frevilous Fabricated Cases made by Fascist PDM Govt & their INTERIOR Minister for PTI Freedom of Speech/ Expression in Pakistan is completely negated ,political
162,After 24 hours since Azhar Mashwani is missing. Police has refused to lodge FIR of his abduction. Courts have raised objections on habeas corpus petition & refused to entertain it today.No law enforcement agency of  has acknowledged his arrest. ,political
163,"Moeed Pirzada congratulates the people of Lahore on the success of the Minar Pakistan Jalsa.Despite the obstacles that the government had put in place, reaching the rally in this number is a priceless achievement of Zinda Dalane Lahoreis.Not only the obstacles but also the leadership of Tehreek-e-Insaf was detained",political
164,Strongly condemn the illegal kidnapping of  and demand his immediate release. The blatant violation of Human Rights day after day continue as this  uses state departments to spread their terror.  ,political
165,"In such a situation, they want the caretaker government of Punjab to continue working till October. wonderful. Have you ever seen such a watchful and neutral government that arrests Chen Chen as a servant of another political party?",political
166,She is saying this in gesturesThat soon we will see a drastic revolutionVC:,political
167,"People of PakistanYesterday you all prayed for Imran Khan, for the leadership of Tehreek-e-Insaf, for Azhar Mashwani,For true freedom witness,For Arshad Sharif and District Shah, Minar Pakistan  Gah has to be reached, InshAllah.",political
168,"One of our most diligent SMT members,  ,has been missing since morning. He left his house to go to work, did not reach the office, and his phone is switched off. An ordinary Pakistani striving for justice, humanity and self-Esteem in Pakistan",political
169,"Protest against the abduction of  Today, Tuesday, 28th March2.00 PM at Islamabad Press Club! ",political
170," : Former Social media head PTI Sindh: raid at his home, they took his brother.",political
171,"There are no reports yet. The elder brother has gone to file a petition in the High Court gave full support and the justices on social media paid their respects. If Azhar had appeared, he would have campaigned for today's rally. In his absence, we have to fulfill the promise of allegiance to this soil. ",political
172,"Imran Khan is going to hold the largest Jalsa in the history of Pakistan on March 25 at Lahore Minar-e-Pakistan, the conscious people of Pakistan will participate in large numbers & send the message that we stand with Imran Khan for the sake of Haqeeqi… Show more",political
173,"The case of re-polling in Hyderabad UC 28 is again the hooliganism of the PPP.PPP candidate, his goons are beating Tehreek-e-Insaf workers in the presence of the police, the police is not stopping them.",political
174,Animal treatment of political workersGave hot smelly drinking waterEat raw spoiled eggsPut water in the curryHeena was not given anything to eat even after breaking the fastBeaten with sticks and sticks like animals inside Imran's house25 in seven barracks and 26 in another barrack… Show more,political
175,Today 3:00 PM at Lahore Press Club.  ,political
176,"Now cracking down on social media,Those who are not getting their hands are being harassed by their brothers, parents. Time passes, things are remembered.",political
177,"Minar Pakistan Jalsa will be a public referendum, God willing, the nation will prove that it stands with democracy, rule of law and true freedom. ",political
178,"This is Imran Khan’s photographer, Noman being arrested by plain clothes police. Notice the way he’s being abducted.         ",political
179,"Tehreek-e-Insaf broke the record of its own rallies yesterday, because no other party can compete anymore, nor can anyone hold such a big rally, yesterday there were so many people that it was difficult to enter Lahore. Habib Akram",political
180,"This was last year April 21, 2022. In Sha Allah tomorrow we will witness another historic Minar-e-Pakistan Jalsa, People from all over Pakistan are welcome to join this Jalsa tomorrow at 9:00 PM after Taraweeh, May Allah protect IK and his people Ameen. ",political
181,"On the call of their leader Imran Khan, the zealous people of Lahore overcame all obstacles and declared their clear decision in Minar Pakistan.VC:",political
182,"If today Quaid-e-Azam and Allama Iqbal Minar are seeing the scenery and beauty of Pakistan, then they are undoubtedlyBe proud of Imran Khan! The history of Pakistan has produced only one successor of Muhammad Ali Jinnah and that is Imran Khan! Well done Zinda Dalan Lahore!",political
183,People brought their little kids to Jalsa because there were very few excuses to stay home in light of this struggle for their children's future! Via ,political
184,"Where our vehicles were stopped on the pretext of security and only the chairman's vehicle was taken forward, suddenly the police force and unknown persons arrived and brutally tortured the peaceful workers and arrested them. This government has become the worst form of fascism",political
185,": In a massive Lahore rally, ex-PM Imran Khan lays out a 10-point recovery plan to ""save"" Pakistan.-",political
186,I am also Azhar Mashwani  ,political
187,Imran Khan's Historic Jalsa at Minar-e-Pakistan.   ,political
188,This roar of AZAADI  Goosebumps ,political
189,"My heart says that today's rally at Minar Pakistan will break everyone's records, participate as a free nation despite obstacles, Imran Khan's message",political
190,"Zul Shah was a harmless person who had only love and passion but they brutally killed him by torture and accused me of murder, this can only happen in a slave society. Imran Khan ",political
191,": While it is not in their mandate, the IMF should note that the structural reforms necessary for macroeconomic stability and sustainable growth in Pakistan can only be achieved by ensuring political stability, writes ",political
192,Thank you ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩,political
193,"Try to learn, PTI has spread everywhere, supporters in every corner of Pakistan, millions of people are on social media, if you arrest everyone in country, then millions of supporters are abroad, all of them use social media. This war is of ideology, no one can win with power.",political
194,"This is . He is a young middle class Pakistani with hopes and dreams in his country, and he exercises his political rights by voicing support for his party.Here is his message.",political
195,"Shortly before Suhri time, Imran Khan came out. Openly chatted with the workers.And talked about today's historical Minar Pakistan Jalsa. 's Via",political
196,"Hammad Azhar (  ) participated in a panel discussion led by Owen Bennet Jones: “political /economic crises in Pak has been self-inflicted by the current regime. Its unnecessary & avoidable, provided we stick to the constitution & implement  Show more",political
197,"Official photographer of Chairman PTI,  , was arrested today by man without uniform. This is a clear violation of all laws. We strongly and immediately demand to  !",political
198,"Let’s rephrase this tweet:Pakistan’s Interior Minister , has today said that ex-PM Imran Khan, who has claimed the state wants him dead, threatens their existence and must be “eliminated” even if they have to resort to “undemocratic” means. ",political
199,IK is right in saying that establishment has put a cross on his name for coming elections. He can still defy the odds with the help of a friendly judiciary,political
200,Just look at the quality of wheat supplied to flour mills under the cheap flour scheme. This poor enemy government is unable to provide even pure flour to the people.,political
201,"Even with all our efforts, we have seen that this nation has woken up and it is impossible to stop it now. It is better than harming the country. Now leave your ego. The country needs a leader like Imran Khan. Instead of these thieves, there is no Prime Minister House, but Adiala Jail.",political
202,"Dear all, plz see how Interior Minister of Pakistan is talking about eliminating      ",political
203,"Pakistanis, never back down from your rights, learn to fight for your rights, do not be afraid, Allah honors those who guard the truth and makes them successful. ",political
204,"After the Taraweeh prayer tomorrow night, Pakistan Chairman Imran Khan will address a public meeting at Minar Pakistan Lahore.'s_Let's_Minar_Pakistan_Let's go",political
205,The worst crackdown in the surrounding areas of Judicial Complex Islamabad. More than 20 young people arrested. Cell phones were checked. He was caught watching the videos of Tehreek-e-Insaf.Curse them.,political
206,How to enter for Minar Pakistan Jalsa and which route to use.,political
207,"Another raid at Social Media Team member's house in Karachi.  wasn't home, they took his brother! We hope sanity prevails, we are patriots who want the country to succeed under honest leadership, please stop this madness! ",political
208,People's Captain Chairman Imran Khan reached the Minar-e-Pakistan meeting hall. ,political
209,"Former Foreign Minister Shah Mehmood Qureshi and Asad Umar met with the ambassadors of the European Union, informed about the human rights violations and the political and economic situation in Pakistan.",political
210,Case in point All efforts to get the CJP to fall in line to what the establishmentIf not then let’s destroy the judiciary but in no way let PTI / IK talk about defending the Constitution of Pakistan Paramount that Pakistanis stand with Judiciary ,political
211,Imran Khan broke his own record - the scenes of Imran Khan's speech which have not been seen by the media - the people everywhere - the largest gathering in the history of Minar PakistanClick on this link to watch the full video,political
212,Dr Arif Alvi is President of the State of Pakistan & he has exercised his powers under the Constitution to remind PM of his duties citing relevant articles of Constitution. Even more imp as Head of State he shd be concerned abt HR abuses being perpetrated on his citizens.,political
213,"May Allah keep you safe You are the voice of the hearts of the youth, the light of the rising sun of this freedom!  ",political
214,"There is a stubbornness about me that never can bear to be frightened at the will of others. My courage always rises at every attempt to intimidate me.""― Jane Austen, Pride and Prejudice",political
215," - for you've never bowed to intimidation. You lead narrative building for the beleaguered nation, inspire millions and spread awareness all round. Your brilliance has rattled the fascist Government and I'm certain you'll emerge triumphant from this challenge too.",political
216,"Come out to keep the hopes of Azhar Mashwani, Hassan Niazi and millions of youth aliveGet out for your today and futureLeave for PakistanToday after Taraweeh prayer, Minar Pakistan Lahore! ",political
217,"Exactly one year ago today, Imran Khan informed the nation that a conspiracy was taking place",political
218,Gonna tell my kids Pakistan resolution day was 25 March.,political
219,"Every obstacle failed before the madness of the people, God willing, a new history will be made on Minar Pakistan today. ",political
220,"""When I go to my Allah, the only thing I want to hear is that my Allah says to me, 'Well done, Imran, you have explained the meaning of La ilaha illa Allah to the ummah of our Prophet, may God bless him and grant him peace.'"" Imran KhanVia ",political
221,"The bullet-proof vehicle in the squad used by the chairman was also broken by the police. Today, there were no activists, so what is the purpose of this brutality on the part of the police?",political
222,Thank You Everyone For Ur Support...ہم کھڑے تھے،ہم کھڑے ہیں،ہم کھڑے رہیں گے۔انشاءاللہSpecial Tanx         ,political
223,Azhar Mashwani abducted today. Absolutely despicable behavior of this current government. All this just because he stood with PM  . ,political
224,"Another raid at Social Media Team member's house in Karachi.  wasn't home, they took his brother! We hope sanity prevails, we are patriots who want the country to succeed under honest leadership, please stop this madness! ",political
225,"Political tensions in Pakistan should not lead to police brutality, custodial abuse or violence. All stakeholders should respect the principles of non-violence and democratic principles, and work together toward a peaceful future for the Pakistani people.",political
226,A leader never disappointed the nationAnd the nation never left the leader alone ,political
227,Advocate Amar Sati expressed his views on Imran Khan's ten-point agenda and assured legal assistance to workers.,political
228,British citizen Shahid Hussain alongside key party figures and thousands of Pakistani citizens have been abducted in Pakistan. We must continue to raise our voices for them and their safe return. ,political
229,The role of this protector is not deadHe who besieges his city and praises itI am not a pen of any kindWho exalts the usurpers with poemsDead pen is not the tool of this diggingWho cracks the roof of his own houseMy pen is not the friend of this thief in the middle of the nightWho used to throw a stick on the houses without lights... Show more,political
230,"Hassan Niazi and Azhar Mashwani are young people who have always given Pakistan the first priority. They are not ready to become slaves of families. They are not ready to accept the bandit rule in Pakistan. Thoughts cannot be enslaved, they should be released immediately.",political
231,"The house of the president of Tehreek-e-Insaf's Gujranwala division was raided. It should be remembered that all this is happening during the time of a caretaker government which was supposed to be neutral under the constitution. Well, this time will pass.",political
232,"These angeles maybe the youngest terror suspects according to our Interior Minister Rana Sanaullah, so maybe  we should check to see if men in plain clothes raided their house as well!",political
233,"Chief Justice of Pakistan,We understand that PDM is going to use all its power to avoid Supremacy of Constitution that you are striving to uphold. They've attacked  before but Pakistan has changed now. Nation supports you & knows how to defend SC! ",political
234,"You make arrests, commit atrocities, try to spread fear, but still when the captain comes out, Pakistan comes out with ",political
235,"I have been saying since weeks that a plan with ulterior motives is underway against CJP Bandial by PDM’s fascist regime,it’s handlers & a few more after they’ve failed to manage him as he won’t allow them to violate the constitution must stand with the CJP ",political
236,"Lahoreis, if you all come out today, this system of oppression will die today, taking its last breath",political
237,Do you want to defeat this spirit?Salutations to the parents of these children who crossed the tyranny of this fascist regime and all the obstacles to reach their beloved in the  with their bare hearts.,political
238,"After the release of the workers who were arrested during the Zaman Park attack, Zaman Park arrived!",political
239,,political
240,"Dear Pakistan, there is a protest planned at Press Club Lahore at 3PM on Sunday, 26th March, against the abduction of  . Please participate in huge number.  ",political
241,Azhar is NOT your guy. He’s not running any campaign against any institution or person. He is a social media activist and a political worker just like millions of others. No one is funding this campaign against army. Please wake up. Clean your house. Still not late. Save Pakistan,political
242,"If you want to see how the nation is keeping its promise, then take a tour of Zaman Park and see. ",political
243,"Today, Ghazi Imran Khan went to Islamabad to fulfill the court orders, after reaching Lahore, he was about to break his fast with dates and water.The government goons, dressed in plain clothes, assaulted the workers and arrested around twenty.The black night of oppression continues!",political
244,"65% of Pakistan's population consists of youth.She is seeing what you are doing with today's young generation.The way Hassan Niazi, Azhar Mashwani and other youths were picked up, these youngsters are all watching.With these actions, you cannot scare such a large population, but you can contain hatred.… Show more",political
245,"First, the people were made to crave for two breads and now they are humiliating the people in Ramadan by putting them in lines, it is only bad prayers for these fascist rulers.",political
246,Here plain clothed men detain PTI supporters who were outside the Islamabad high court. Must emphasise I did not witness any aggressive behaviour from PTI supporters and there was hardly any chanting. We also witnessed PTI supporters beaten,political
247,"Now the roads were closed, even Pashtuns did not come, who will they abuse?",political
248,Who was saying that the meeting will not be successful if the establishment does not want it!!,political
249,"Better than scripted! We are living in the era of Imran Khan, how fortunate can we get. They did everything they could to stop this Jalsa and to crush our spirits, but we responded with a powerful knockout punch to the fascists. Game over PDM! Brilliant montage by ",political
250,The flower was washed away.,political
251,The whole system is always against truth and truth. Imran Khan sir will bring about a change in consciousness. A leader gives consciousness to the people and Imran Khan has given that consciousness to the nation.'s_need_for_building,political
252,"Today, against the fascism of the imported government, against the violation of the sanctity of the cloak and the wall, against illegal captivity. Be or be Be or Look against the kidnapping and coercion, O oppressive rulers, these are your attacks by breaking all barriers",political
253,It's time to renew the promise made last Ramadan!VC:  ,political
254,"Cherry Blossom was being convicted on the day he took oath, he was accused of 12 hundred Billion, he couldn't produce single evidence of earning this amount, an illegal PM is trying to cover up his political sins, and teaching the president of Pakistan the Constitution!",political
255,"On one side is the nation. On the other is the Sicilian mafia, it's handlers and their shameless touts.",political
256,"“I want to ask a question to the establishment of Pakistan: it’s clear that there’s a cross on me, you won’t let come me into power.. but do you even have a plan to save Pakistan?”- ",political
257,Media talk by  outside Supreme Court of Pakistan:,political
258,Mustafa from the people in the real freedom rallyThe eyes of love saw the situation Telling,political
259,"In this picture from 2021, Azhar Mashwani and Siddique John are standing while Arshad Sharif is behind.These are the people who worked selflessly for the development and prosperity of Pakistan and its positive image.1 was martyredAnd 2 were abductedThis state deserves the likes of Hussain Haqqani. ",political
260,"Today's meeting will determine the future direction of Pakistan, God willing, the nation will prove that it will never accept the gang of NRO-ridden thieves. ",political
261,"Lahore is ready to make history again today!Inshallah, the public referendum will prove that the nation stands with Imran Khan's ideology. ",political
262,"When the consciousness of the people is awakened, their madness cannot be restrained by obstacles.Thank you Lahore. ",political
263,Views of Minar Pakistan,political
264,"Raids, arrests, obstructions. But Jim Ghafir of the intelligent and zealous people of Lahore defeated all the cunning tactics of this imported government and announced his decision in Minar Pakistan.VC:",political
265,At that time of night Only women were present in the house. The police rushed as if to arrest a terrorist,political
266,"All our problems arise because the powerful do not consider themselves under the law, whereas in developed countries everyone is under the law.",political
267,"On Pakistan Day, Azhar Mashwani has been deprived of his basic human rights in his own Pakistan. Almost 12h since his abduction, and no authority has confirmed arrest or disclosed his whereabouts. Enough is enough! ",political
268,Lahore.,political
269,"Who is not familiar with the history of Minar Pakistan, the only difference is that earlier the nation needed a country, today the country needs a strong nation, nations are not formed every day, sacrifices have to be made, unity has to be created in the ranks. Only when strong nations flourish.",political
270,Thank you Lahore,political
271,Lahore will make history tomorrow and will break all previous records.,political
272,"The way people participated in today's meeting, it is a  this imported government.The way the Pakistani nation broke all barriers and reached the assembly hall is a proof that the people have rejected the decisions of the closed rooms. Now the decisions will be made in the public court by the will of the people.",political
273,Today we have to go out of our homes.Not just for myself but for Azhar MashwaniFor every human being who is imprisoned today fighting this war of true freedom is lost.Now is the time to pay off their debt,political
274,"Despite cabal of crooks locking down Lahore (see map) & arresting 2000 of our workers, people of Lahore came in huge numbers to make our 6th Minar-i-Pakistan jalsa a great success. I want to especially thank my Lahorites for not letting me down yet again. Proud of you.",political
275,Imran Khan left for the courtroom.,political
