,Tweets,label
628,"Don’t be frustrated. Be patient instead; with the Almighty and with yourself. Don’t be in such a rush. We often expect His schedule to be the same as ours. It rarely works that way. We’re in a hurry. He’s not. Remember, He’s always on time. Never early or late.",religious
629,The most important thing you can do when you’ve done something wrong is to have the courage to own up and admit your fault. Aplogise to the people you’ve wronged. Don’t look for excuses or scapegoats. A sincere apology shows you’re taking responsibility for your own action.,religious
630,"Don’t be distracted and start comparing yourself to others. Comparison is a distraction. It sidetracks you from your original course. Instead of comparing,  recognize that the Almighty has bestowed on each of us just what we need for our individual journey.",religious
631,"You may think that you’ve wasted so many years of your precious life having turned away form the Almighty. Remember, the Almighty can restore all those years once you’ve turned to Him sincerely. Nothing is ever wasted where He is concerned. So don't think that way.",religious
632,"Don't feel ashamed when giving little for charity because there is always goodness in giving, no matter how small the act. The Almighty sees and knows. That’s what matters.",religious
633,"You won’t get everything you want in this world. The nature of this world is such that things won’t go according to your plans. It’s all up to the Almighty. So when your faith is being put to the test, don’t crumble. Supplicate to Him. That’s the only way to change things.",religious
634,Don’t forget the oppressed around the world in your prayers during these final moments of this blessed month. Pray that The Almighty alleviates their suffering and allows them to witness safety and peace.,religious
635,"Be a beacon of hope and positivity in a world, that’s full of negativity and harsh criticism. How difficult is it to say a good word, to encourage and motivate others? And if you can’t, at least don’t hurt people with your words or actions. It’s best to remain quiet.",religious
636,"Pain is part of life. Embrace it. Live it. It helps you grow. Remember, the pain is temporary but the lesson lasts for a long time if not a lifetime.",religious
637,Join my Ramadan Challenge today. Together we will make a huge difference. We automate our giving to causes you select. Join now ,religious
638,Almighty. On this blessed first Friday in  make  us among those who fast sincerely for Your sake. May You accept  our fasts & nights in prayer which we do in full submission. Keep us away from heedlessness & forgive all our sins. Aameen.,religious
639,"Stop comparing yourself to others. Start running your own race. If the Almighty wants you to have what others have, He will give it to you, if not now then at some stage later on. Be happy with His Decree. Show gratitude. If you’re grateful, He will surely grant you more.",religious
640,"You're human. You don’t have to be strong all the time. You’re allowed to be overwhelmed, sad, cry, fall down and get back up again. The most important thing is not to lose your link with your Maker. He has a reason for everything. You’ll emerge much stronger.",religious
641,"Confide in the Almighty when you want something badly. There’s no need to tell others. One of the best ways to do it is to talk to Him when the world sleeps; in the depths of the night, away from distractions of the waking hours. Ask from your heart. Sincerely.",religious
642,"Life will always have ups & downs, good times & bad. Learn from them all. Each new day is a new opportunity to show the Almighty how grateful we are.",religious
643,Does your heart feel burdened? Do you feel like your life is crumbling? Bad days happen to everyone. Start counting your blessings. Remember that there are so many who would trade places with you. For the life you have. For everything He has blessed you with. Be grateful.,religious
644,Discipline your mind to focus on what truly matters. Let’s face it; there’s so much clutter in our minds because we all suffer  from information overload. Focus on the issues and people who matter. You’ll enrich your life that way.,religious
645,Final EpisodeEpisode 30 of the  SeriesReconnecting with RevelationMufti Menk,religious
646,"The choices you make are yours. You don’t need to explain yourself to anyone. But a lot of us feel this need to explain ourselves. Perhaps we want to be liked by everyone. Or to fit in. Whatever it is, stick to your decisions. If you think you’re wrong, correct them.",religious
647,"Masjid Qubaa in Madinah. The first Mosque built by the Prophet Muhammad pbuh. Today with the expansion, it caters for more than 20,000 worshipers!",religious
648,"Learn to listen. People want to be heard. To feel that their voice matters. Give them a listening ear. Show them that in the chaos of this world, someone is concerned and can empathize with them, free from judgment. Be that person for someone. Show your ability to care.",religious
649,"Did you know? Last year, 5,000+ of you took part in My Ramadan Challenge with  giving over $1.8M to verified good causes that you chose around the world. The team is ready again this year! Join  to automate your daily donations.",religious
650,"Don’t be overtaken by pride when you’ve done a good deed. It happened because the Almighty allowed it & guided you to it. Don’t brag about it and waste all the good you’ve earned. Remember, if it weren’t for for Him, none of it would have happened.",religious
651,Nobody will truly understand what you’re going through except the Almighty. He’s the only One who knows your true circumstances and is always available when you need Him. He will heal you and make you whole again.,religious
652,"At some stage in your life, people will behave unjustly towards you. Don’t fret & get all upset. The truth will always out eventually. That should give you much comfort. Know that the Almighty is your best witness in all things. Keep your heart at peace no matter what’s going on.",religious
653,Some people refuse to accept the fact that you’ve changed for the better. They keep harping on the “old” you. They refuse to see you in a new light. They can’t stop talking about your past mistakes and wrongs. Ignore such people. Time to move on.,religious
654,"When you’re always making assumptions about people, you damage your capacity to relate to them. You’re always assuming you know how they think & feel so you stop  listening & communicating, leading to misunderstanding. Be mindful of this or it can spiral into negative thinking.",religious
655,We all sin. Don’t despair. Keep repenting and asking for His forgiveness. Don't let droplets of  sins become oceans of regret. Be sincere and ask Him wholeheartedly.,religious
656,"No matter what the odds are against you, you'll fight it; not because you have the strength but because your strength comes from the Almighty. Keep asking Him.",religious
657,"Almighty. Keep us focused in this journey of life. Starting the race wasn’t a problem; continuing is the challenge. We pray for endurance & resilience in the face of adversity. Grant us the best ending. Keep our hearts firmly attached to You, knowing You always have our backs.",religious
658,Episode 9 of the  SeriesReconnecting with RevelationMufti Menk,religious
659,"Don’t feel discouraged. It's natural for us to stumble, lose hope and get impatient during trials. It can happen to anyone. But if we remember that the Almighty is in full control, we will slowly but surely see the hidden blessings behind the trials.",religious
660,"In a world that’s trying to make you hate, judge & not care about others, learn to be considerate & compassionate. Be the bigger person. Be tolerant. Be the one who will go out of your way to help someone. Be the one showing kindness not just in bad times but all the time.",religious
661,Give people time and space to do what they need to do. Stop micro-managing. You can advise and suggest but you can’t force anyone. You can pray for them to be guided and leave the rest to the Almighy. He’s the Owner of Guidance. He guides whom He wills.,religious
662,Do remember that not everything about you is meant to be disclosed to everyone. Keep private things private. Be discerning. It will keep you from a ton of trouble and disappointment in the end.,religious
663,Life is hard. Because Paradise is earned through hard work. Many things will come our way to tempt us. Hardship and tragedy will befall us but let's stay firm and keep our hearts attached to our Creator. We can overcome anything with His Power.,religious
664,"Don’t let your grief consume you to such an extent that you forget who’s in control. Try to step away from your broken state, even if just for a moment. You’ll see things clearer and realise that you own nothing. Nothing at all. Everything is on loan from the Almighty.",religious
665,You can’t choose your family. The Almighty has done that for you. So learn to give and take as much as possible. Remind and guide when you can. Remain respectful and keep the peace. It’s not easy. But know that breaking the ties of kinship is a huge sin.,religious
666,"Think well of others and see what it does to your heart. Each time you hear something bad about someone, don’t spread it, give him the benefit of the doubt. Put yourself in his position. Protect yourself from worrisome thoughts that disturb your mind. Keep the peace.",religious
667,"Let it go. The things that have happened in the past, the things that aren’t happening right now, let it go. If you want to move on, stop looking back on your past. That part of your life is over. If you want to see the light, stop holding yourself in the darkness of your past.",religious
668,"If you’re having doubts about someone’s character, observe them over a period. Time will expose the true person. Remember, you can’t fake it forever. Sooner or later the real identity will emerge.",religious
669,"If the Almighty has chosen to guide you, be thankful. Remember, He guides whom He wills and it’s His Mercy that has enveloped you. Thank Him. Don’t belittle those who have deviated from His path. He can change their situation any time.",religious
670,"Almighty. Protect our children in these testing times. Grant them a heart of faith, keep them healthy & heal all those who are ill. Bless them with good, righteous friends & those who will remind them of You. Grant them a strong sense of right & wrong & keep them safe.",religious
671,"Stop looking for a way to satisfy all your critics. Stop blaming yourself for everything. Stop telling yourself that you owe everything to everyone. Stop convincing yourself that you’re not good enough. As long as you’re doing your best, the Almighty knows.",religious
672,"You may be in the depths of despair but remember, storms don’t last forever. They can shake you to the core. But they will pass. The Almighty has promised us, with hardship comes ease. So the rain will stop eventually and you’ll find peace after the chaos.",religious
673,Many people get upset when their work is not acknowledged. Don’t. The Almighty knows what you’ve done and how much effort and sacrifice went into it. Isn’t that the best acknowledgment one could ever wish for?,religious
674,"Never underestimate the endless ripple effect of any act of goodness and kindness, no matter how small it is. Sooner or later, it will make its way back to you. Remember, what goes around, comes around. Perhaps not immediately but trust the Almighty to reward you eventually.",religious
675,Almighty. May all of life’s challenges that You send our way not overwhelm us. May we not be distracted and discouraged by the turn of events and may we always remain steadfast in the face of calamity. We know we’re never alone. You are our Guide. Now and forever. Aameen.,religious
676,"Why do you feel the need to explain everything to everyone. Don’t. Connect with the One who made you, who knows all about you and understands you best.",religious
677,"When you feel guilt in your heart after you’ve sinned, be grateful. It’s the Almighty’s way of telling you to repent and do good. He’s offering you a way out after you’ve gone against what He has prescribed. That’s His Mercy.",religious
678,Episode 7 of the  SeriesReconnecting with RevelationMufti Menk,religious
679,Almighty. Heal the wounds we have collected and kept inside for so long. Grant us success in this world and the Hereafter. Don’t let our achievements get to our heads. Guide us and show us a way out of our difficulties. Aameen.,religious
680,Almighty. Help us to remain focused despite the hardship we’re facing. Guide us so we won’t get lost during difficult times. Help us to stand in firm faith believing that our prayers will be answered in Your time. Grant us Your favour and protection from all harm. Aameen.,religious
681,We think our problems will never get better. That’s our whole problem. We lack faith. We lack trust in the Almighty. Has it occurred to us that He already had the solution way before we had the problem?,religious
682,At times we feel frustrated and confused because we don't understand everything the Almighty does. That's fine. All He wants is for you to trust Him. Wholeheartedly.,religious
683,Almighty. Grant ease to those undergoing major upheaval from the earthquake. Grant Mercy to those who have perished. Comfort those who’ve lost loved ones and help them pick up the pieces of their lives. Empower them with much needed strength to carry on Aameen.,religious
684,"We've all been hurt & learnt painful lessons. But each time, we pick ourselves up & move on with quiet confidence. This is what beautiful patience is about. It doesn’t complain, knowing the Almighty’s in full control of everything. Relief will come soon.",religious
685,We all want happiness. So be grateful when blessed. Be patient when facing trials. Repent and seek forgiveness. Do these consistently. Watch your life change.,religious
686,Episode 17 of the  SeriesReconnecting with RevelationMufti Menk,religious
687,There’s too much jealousy going around. Do what you must without having to shout out to the world. Success isn’t loud. Work in silence. There’s no need to tell the world your next move. The Almighty knows and He is the only One who deserves to know everything.,religious
688,"Fix yourself in such a way that whatever the Almighty sends your way, you’ll be fine. You know it’s His Decree. You know nothing lasts and how temporary this life is.",religious
689,"Take things in your stride. I promise you, no matter how big your problems feel or whatever it is you are going through, you will look back and realise that you always had the strength to handle it. You are stronger and more capable than you think.",religious
690,"It’s human nature to forget, overloooking the countless blessings the Almighty has bestowed on us. Yet, when the slightest things go wrong, we show ingratitude by grumbling, mumbling & complaining. Learn to feel complete gratitude in your heart. He’ll multiply your blessings.",religious
691,Even Mia is following the New Series. Reviving the Spirit. A Journey through Ramadan with Mufti Menk on YouTube.,religious
692,"Not every battle is worth fighting. Learn to be more discerning. Don’t get involved in other people’s drama. Sometimes it’s better to maintain the peace than to go all out to prove who is right. People might get hurt in the process. Leave it to the Almighty, the fairest Judge.",religious
693,"People often ask why bad things happen to good people while all that’s good goes to the bad ones? If you dig deeper, you’ll realize that whatever happens in your life is according to the Almighty’s plan. It’ll always work out for you, be it in this world or the next. Be patient.",religious
694,"Join my Ramadan Challenge today. Together we will make a huge difference. We automate our giving to causes you select. Join now Please like, share and comment to spread the word further.",religious
695,Episode 28 of the  SeriesReconnecting with RevelationMufti Menk,religious
696,"Be mindful of the people you hurt. Remember, they can pray and the Almighty acts on their behalf..... swiftly at times. That thought alone should deter you from hurting people. Be kind always.",religious
697,"We live in a world that’s obsessed with gaining more. More wealth, fame, money, attention, friends, etc. We forget to appreciate what we have along the way. Don’t be surprised when the Almighty decides to take away what He’s blessed you with because you were so distracted.",religious
698,"When you’ve wronged someone, don’t try to turn the tables and make yourself the wronged party. You may think you’re getting away with it but the Almighty knows. In fact, you should be afraid because when it all comes back  to you, the truth will come out. He knows best.",religious
699,"Trust the Almighty and trust His process. Remember, when He tests you, He’s testing your level of perseverance. How much will you endure? Will you trust Him even when the answer is “wait”?",religious
700,"Thank the Almighty, no matter what the circumstances. It’s not just to do with wealth & good things. Thank Him for guiding you & keeping you steadfast. Thank Him for increase in knowledge, for the lessons you’ve learnt form hardship. Do this each day and He will grant you more.",religious
701,Take criticism with a pinch of salt. Those doing more than you are unlikely to be the ones criticising you. You will almost always be criticised by people who are doing less.,religious
702,"We live in angry times. All the sharing on social media makes it worse. Learn to control your innermost urge to retaliate. You don’t have to respond in most cases. If you don't slow down when you start to see red, you can do significant damage to your life. Keep the peace.",religious
703,"Beware the ego. It can ruin you, make you arrogant and cause you to hold on to your mistakes. You refuse to budge and listen to reason. Don't fall into the trap.",religious
704,Almighty. Protect us from the evils of this world. Grant us strength and good patience to cope with our trials. Help us surrender to Your Decree. You know what we don’t. You know what we need. You know what’s best for us. Aameen.,religious
705,It’s human nature to take things for granted. Don’t put things off till tomorrow. Be disciplined enough to do it today. Things might be different tomorrow. The ones you love may no longer be there. Nothing is guaranteed. That’s a reality. What if tomorrow never comes?,religious
706,"If you’re feeling low, understand this. Such is life with its constant ups and downs. Highs and lows. Everything is in a state of flux. Nothing lasts so don’t allow yourself to overly grieve or rejoice. Exercise moderation in what you do. Protect yourself at all costs.",religious
707,No squabble or argument is worth it. Don’t sacrifice your Hereafter for such pettiness. Make peace with those you've offended and insulted. Move on.,religious
708,"We all struggle. Some of us more than others. There’s nothing wrong in admitting that we do. It makes us human. Life is not a walk in the park. Life is hard. It's also beautiful. You’ll feel happy & sad. Hurt & joy. Whatever you do, be real and keep friends who are real too.",religious
709,"Death can come anytime. It doesn’t matter if you’re healthy or wealthy, young or old. You’ll have to go when it’s time. And that’s decided by the Almighty. You can’t challenge or avoid it.",religious
710,Think good thoughts. Keep doing good. But this may be difficult for many today who have a holier-than-thou attitude & are constantly judging others. Don’t forget that the person you looked down on may be the one who gets to Paradise before you because of a sincere heart.,religious
711,"The trouble with us is we stress over everything. We want to micromanage and control things. Don’t. The truth is six months from now or even sooner, everything you're stressing about won't even matter. Take things in your stride. Let the Almighty take charge.",religious
712,Don’t be obsessed with being perfect. We are all perfectly imperfect and a work in progress. Just do your best and leave the rest to the Almighty.,religious
713,"Being happy for others will not rob you of your own happiness. When someone has more than you, it doesn’t mean they’re getting your share of the blessing. What’s yours will be yours. The Almighty will see to that. Always wish the best for others.",religious
714,Almighty. You hear the prayers and words we don’t utter but keep in our hearts. Help us to overcome the hardships and struggles in our lives. We know You will. You always have our best interest. We trust You. Aameen.,religious
715,"Let go of things which don’t concern you. You’ll see your life take on a different turn. You’ll glow from within, be less stressed and have more time for the things that matter.",religious
716,"Never beg anyone for anything. Instead, always ask the Almighty. If He wills, He will grant it to you. Remember, nothing is impossible for the Lord of the Worlds.",religious
717,Not everything needs a reaction. Learn to sit back at times and observe for a change. Perhaps you could learn a lot more this way. Try it.,religious
718,"Don’t get involved in people’s drama & dysfunction. There’s a lot of that going on nowadays. As much as they try to engage you, take a step back. If they’re reasonable & open to discussion, you could try advising them. Else, stay clear or you could lose your peace altogether.",religious
719,"Your life story is yours alone. It’s decreed by the One who made you. The challenges, the grief, the heartache; all part of who you are and the lessons you’ve learnt along the way. He puts you through the tests and gets you through them.",religious
720,Keep praying. Pray for those who love you. Pray for those who hate you. Pray for those who try to harm you. Why? Because prayer is the most precious gift you can give someone and a good prayer may soften their heart and lead them to be guided. Imagine the rewards that await you.,religious
721,"Your journey is yours alone. Some may choose to walk it with you but they can’t walk it for you.  So appreciate your own company, love yourself and do what you have to do.",religious
722,"It doesn’t matter if you’ve made mistakes. We all do. You don’t need to carry around labels or mistakes from yesterday as if they define you. Whatever’s done, is done. It’s over. It doesn’t have to brand you and affect the new choices you're making today. Go forward.",religious
723,The mind replays what the heart can't delete. So be careful what you keep in your heart. Purify it often with remembrance of the Almighty.,religious
724,"You have survived betrayal, slander, fake friends, etc.  It’s all part of the Almighty’s plan to show you who should remain in your life and who shouldn’t. Be mindful and always remember to never take anyone for granted.",religious
725,"No matter how badly you’ve messed up, you’re NOT a failure. Don’t entertain that thought if it crosses your mind. As long as you’re seeking forgiveness & trying to get close to the Almighty, He will forgive you. That’s our Merciful Lord. His approval is all you need.",religious
726,"Are you aware that death is chasing us just like we’re chasing this temporary world? Today, many souls left us & the same will happen tomorrow. The truth is we're clueless when our time will come. Let us be prepared & always be in a state of obedience to our Lord. Turn to Him.",religious
727,"Almighty. As pilgrims gather in Arafah on this Great Day of Hajj, we pray that You grant them ease & accept their acts of worship. Keep them safe in their journey and protect each and every pilgrim on this very special Hajj. Aameen.",religious
728,"We don’t respond well to being put down. Pride gives people the feeling that “I’m better than you”. Humility has the opposite effect. If you put others above yourself, they’ll feel good whenever they’re around you. That will surely have a positive impact.",religious
729,The first of the new Series entitled Revival of the Spirit. A Journey through Ramadan with Mufti Menk.,religious
730,"Almighty. On this last Friday in , guide us towards doing good deeds for Your sake only. Give us the strength to be steadfast, enduring the trials You send our way. Grant us a soft heart, always content with Your Decree. Grant us sincerity, success & protect us from harm.",religious
731,"Be wary of people who drain the positive energy right out of you, leaving you feeling frustrated, drained & unhappy. Shift your focus from trying to change other people & instead focus on making yourself feel better.",religious
732,Always treat people better than how they treated you. Be kind to the unkind. Be the first to forgive. Lift the person who tried to push you down. Utter good words to your haters. Smile for no apparent reason just because you are grateful.,religious
733,"Be wary of people who sap the positive energy right out of you, leaving you feeling frustrated, drained & unhappy. Shift your focus from trying to change other people & instead focus on making yourself feel better. Let such people take their negativity elsewhere.",religious
734,Beware the ones who are so overtaken by their own arrogance and ego that they forget to make amends and mend ties with the people they've hurt. Save yourself and mend ties quickly.,religious
735,"Stay focused. Don’t quit at the first sign of failure. Good things come to those who persevere and put their trust in the Almighty. You may think that’s the hardest part but if you press on, you’ll succeed.",religious
736,"Why do we always have to focus on what’s wrong, what’s bad, what’s lacking? For a change, let’s focus on the beauty that exists in the world even during these challenging times. Perhaps that’s why the Almighty keeps testing us to make us reflect on the blessings we have.",religious
737,"Your journey back to the Almighty might be a long one. But don’t get frustrated. Stay true to yourself. It takes a lot of effort. Guidance is a marathon, filled with ups and downs. Some days are better than others. But persevere & seek His help. You’ll get there.",religious
738,Huge turnout in Dubai last night. Maa shaa Allah Tabarakallah,religious
739,"Almighty. Grant peace in our hearts. Calm us down. Remove everything that’s causing grief, sorrow & stress in our lives. Heal & guide us in our journey. Aameen",religious
740,The best thing you can do is to avoid arguments. Try your best to stay out of arguing when it’s worthless and can lead to enmity.,religious
741,Haters are just people with low self esteem. They don’t believe in themselves; so they try to put other people down in a sick way to lift themselves up! Don’t let their criticism and negativity distract you from your goals in life.,religious
742,The Almighty doesn't like excess and extravagance. Live within your means. Don't overdo it.,religious
743,"No matter how sad or how low you feel, don’t opt for a temporary high by going against what the Almighty has prescribed. It won’t last and you’ll end up feeling worse. It will rob you of your peace and gain His Wrath.",religious
744,Don’t let your frustrations make you miserable. There’s more to life than that. Control your attitude. It goes to show how mature you are.,religious
745,"Are you guilty of replaying failed scenarios in your mind? Do you overthink and constantly feed your self-doubt? If you do, you need to quit and steer your mind back on track. It’s not easy. Satan will always try to mess with your mind. Seek the Almighty’s help. Keep your focus.",religious
746,"Stop dwelling & brooding over things that haven’t worked out. Accept what happened, acknowledge how you feel about it, then put it behind you and move on. Remember, it’s all part of the Almighty’s Plan. You can’t change the past, but you can surely do something about the future.",religious
747,"Your mind can be your worst enemy. Train it well. Don’t dwell on negativity. Don’t let Satan take control. Always ask the Almighty to make you accept the things you can’t change. Submit to His Decree. When you’re able to achieve that, you’ll reach a state of calmness & serenity.",religious
748,"If the extra worship in this blessed month is having an impact on your life, it’s time to ponder & recalibrate your life. It’s time to get closer to the Almighty. Make a commitment to continue what you’ve been doing after this month is over. Put in extra effort & time for Him.",religious
749,"You’ll be hurt, you’ll be in pain. You’ll fall. That’s part of life. But as long as you get hold of yourself and get back up again, you’ll be fine. Don’t waste time. Don’t dwell too long on your mistakes. Learn from them and keep going. Life goes on.",religious
750,Don’t quit today. You’ve come this far. What you think is the worst is never the worst. Hold on tight because your biggest battles will end soon. Great breakthroughs will follow. The Almighty is always on your side whether or not you realize it. Trust Him.,religious
751,"The world will teach you to never be satisfied; always wanting more. It’s one of the biggest traps of Satan. It’s so widespread that people have forgotten to appreciate what they have. Always ill at ease, thinking of the next thing before they can even appreciate what they have.",religious
752,Many of the conflicts you’re experiencing would end if you stopped telling people so much about what’s going on in your life. Confide in the Almighty instead.,religious
753,"Every day, we face a lot of pressure to be what society wants of us but life is not made like that. We go through highs & lows; we get tested. That’s the way it is. But when we seek strength from the Almighty, He gives us the courage & what we need to carry on.",religious
754,Where you are today isn’t where you will stay. Nothing lasts. The Almighty has promised us. Even the darkest night will end and the sun will rise with each new day. Keep hope alive in your heart. He’s right with you.,religious
755,"Money is important, for sure. But you don’t have to go crazy over it. The Almighty has written it for you, there is no need for you to lie, cheat, deceive, resort to fraud, abuse the rights of others just to make some extra bucks. Greed doesn’t pay.",religious
756,"Nothing that happens in your life is random. Everything is planned by the Best of Planners. Every failure, every closed door, every stumbling block, every success, every disappointment has all helped make you into who you are today. Thank the Almighty for everything.",religious
757,"You may be in utter despair, broken, confused, lost and whatever else you’re feeling, but never abandon the Almighty. He has a way of turning things around in the blink of an eye. Get close to Him and above all, trust Him.",religious
758,"As humans, we love to plan. We plan for today, tommorw, the future. It’s fine to plan. Dream. Hope. Pray for the best. But put your trust in the One who knows you better than you know yourself. And in the process, always remember that the Almighty is the Best of Planners.",religious
759,"It's never easy to hide pain under a smile. Only selfless people can do it. The ones who care about others more than they do themselves. So be kind to all around you, no one knows what inner turmoil each one is going through.",religious
760,I wish every one the most blessed and spiritually uplifting   . May the Almighty keep us steadfast and grant us the best month. Aameen,religious
761,"Remember that your struggles always lead to strength. Every difficulty in your life, whether big or small, will produce more strength, faith and perseverance in you. All the pain that you endured has a purpose. Don't give up. Keep moving.",religious
762,Do you remember when you joined Twitter? I do! ,religious
763,"Often in life we get upset with what happens, especially when things don’t go according to our plan. We forget who is in control. The Lord of the Worlds has the best plans for us always, yet we often doubt, get upset and start questioning Him! Remember, He is the Best Planner.",religious
764,"The truth is we love to pick on people, jump on their failures & criticize their faults. We do it with such passion like it’s a natural pastime. Bear in mind that it could all come back to us at any time. What goes around, comes around.",religious
765,Don’t dwell on critics and haters. Focus on your Creator and His plans for you and your life. Don’t worry about those trying to put you down. Your job is to respect others and not to hurt anyone. Do your best. He’ll do the rest.,religious
766,New Release,religious
767,"Learn from the mistakes you make in life. They are turning points. They bear important lessons. Remember, none of it is random. The Almighty designs them for a reason. They are meant to make you a better person. Correct yourself and move on.",religious
768,"If you’re struggling to get rid of a bad habit, wrong attitudes, bitterness, diseases of the heart like revenge & hatred, don’t fret. It doesn’t happen overnight. You need a conscious effort & lots of help from the Almighty. Keep working on it. Nothing happens without His Will.",religious
769,Episode 2 of the  SeriesReconnecting with RevelationMufti Menk,religious
770,"There are many out there who act like they are experts in the lives of others. The ones trying to throw stones at other people are not perfect. In fact, it is said that only those who have to hide bad things throw mud at others, to turn the attention away from themselves.",religious
771,"The truth is the online space is getting from bad to worse. People think and type away behind walls of fake names and identity; they think they can get away with it because nobody knows. The truth is the Almighty knows. Remember, you’ll be held accountable for all your actions.",religious
772,The rich may be suffocating in wealth yet the poor may be at peace. A friend could stab you in the back and your enemy saves you. Such is life. Nothing is certain.,religious
773,"Notice that those who are doing good work usually work in silence, often ignoring the noise made by others. The drama, the haters and the negativity will always be there. Ignore all of that. Let your success speak for itself.",religious
774,"When something doesn’t feel right, don’t do it, leave it, walk away from it. Trust your judgement, your intuition, your feeling. It’s the Almighty’s way of guiding you and steering you away from what’s not right. You don’t owe anyone any explanation. Just do it.",religious
775,"Remember, if the Almighty wants good for someone, He will create situations to draw him closer to his Maker. This can be in the form of poverty, heartbreak, repentance, desperate needfulness & whatever else through various means. Understand that & act accordingly.",religious
776,"There is way too much competition in the world today. Few people want to work together and help each other succeed. Instead, we get envious when others do well. This is wrong. Be happy for others.",religious
777,"People will speculate, they’ll think the worst of you, they’ll judge, assume, gossip and backbite. When told the truth, most won’t even bother to correct themselves. Such is the state of humankind today. Protect yourself. Stay away from such sinful acts.",religious
778,Don’t let negative thoughts breed in your mind. Often we think of ‘what ifs’ and other scenarios. We worry for no apparent reason. Get rid of such negative thoughts. That’s exactly what Satan wants. Learn to have faith and trust the Almighty instead.,religious
779,"Society may not tolerate second chances. It can be unforgiving when you make mistakes. But the Almighty is ever ready to give you a fresh start when you turn back to Him. Whatever you need He has for you: healing, forgiveness and peace. Seek Him for a new beginning.",religious
780,"Don’t get upset when people say bad things about you. Don’t waste your energy with negative emotions. They will only drain you. Remember, people won’t bother about those who are’nt making an impact in life. Continue doing what you do best & let others say what they will.",religious
781,Make a firm commitment this  to motivate & build people up. Use your words wisely to leave a lasting impact. Let nothing but good come out of your mouth. The effects will resonate far &  wide.,religious
782,"Do your best when faced with a challenge. Bear patience and give your utmost. When you think you’ve exhausted your resources and capabilities, that's when the help of the Almighty is closest. Wait for ease to unfold.",religious
783,We point a finger and correct others often but why is it so hard to correct ourselves? No one's perfect. Admit your faults and start correcting them today.,religious
784,Almighty. We pray for those who are suffering and broken. Those who are trying to shake off their past mistakes and have a better life. Those who cry alone at night while the world sleeps. Grant them peace and healing. Aameen.,religious
785,Keep Turkey and Syria in your prayers. A new earthquake measuring 6.4 just occurred followed by aftershock. My heart goes out to all involved. May the Almighty protect the people in the region. Aameen.,religious
786,Protect your tongue from slander. It’s one of the most hated crimes and the Almighty has promised severe punishment to the slanderer. Engaging in this sinful act will destroy your good deeds and devalue your worship and prayers. It will also exclude you from His protection.,religious
787,"During this blessed month of , the Almighty saves people from Hellfire. Keep seeking forgiveness and keep drawing  closer to Him. The biggest loser is the one who lives through this blessed month and fails to attain His Forgiveness.",religious
788,"Don't judge others just because you've heard what they've done. Always give people a chance to prove themselves. It’s the least you can do and not have preconceived ideas planted in your head. Remember, the Almighty can move hearts. He guides whom He wills anytime.",religious
789,"Trust people by all means but don’t go overboard. Remember, there’s no guarantee in life; even the closest people around you may go against you. But as long as you have the Almighty with you, He will never let you down. Have patience and you’ll reap the reward.",religious
790,Episode 24 of the  SeriesReconnecting with RevelationMufti Menk,religious
791,Episode 23 of the  SeriesReconnecting with RevelationMufti Menk,religious
792,Don’t compete with the one you see on social media. That’s most likely NOT real life. Just be yourself. Never mind if it’s not glamorous.,religious
793,"When a trial hits you, the Almighty is testing your belief in His Wisdom. Be patient. Life is indeed a series of tests. Remember that no matter how bitter the beginning and the journey, the ending will be sweet.",religious
794,"When your heart is hurting, you think you’ve reached the end of the road and you feel empty; be careful what you fill it with! Satan is an opportunist. He will unleash many evil thoughts; strive to block him out. Turn to the Almighty. Seek His help. Only He can heal you.",religious
795,Don’t stress yourself over how your life is going to turn out. Nobody has it all figured out. No one knows. Only the One who made you knows what will happen. So live your life the best way you can and attach your heart to the One who matters most.,religious
796,"Trust the Almighty’s timing. Only He knows why you're in the state you are for so long. Don’t fret because perhaps the delay in answering your prayer is better for you than  getting what you want, when you want it. Trust Him to get you out of the situation at the right time.",religious
797,"Don’t be discouraged by what you see. It may be a huge obstacle in front of you but don’t forget that the greater the trial, the bigger the reward. The Almighty won’t test you beyond your capabilities. Stay firm and your faith will emerge stronger than before.",religious
798,"Don’t look down on those who are trying to get close to the Almighty, no matter how small their effort may seem to you. Not everyone is on the same spiritual level. Don’t use yourself as the yardstick. Everyone is worthy of help. Only the Almighty knows what’s in the hearts.",religious
799,Don’t have sleepless nights over your enemies. The Almighty will take care of them and  give them their due for causing all the hurt and trouble. Have faith things will work out fine and that you’ll emerge better than you were before.,religious
800,"If you don't understand what’s going on in your life, don't get discouraged or frustrated. The Almighty knows what we don’t. He never promised that everything would make sense, but He did promise that you would be ok in the end! Just trust Him.",religious
801,"Don’t waste your time trying to please people.  It’s never achievable.  Remember, we always seem bad to those who hate us. Focus on pleasing the Almighty.",religious
802,Never take your faith for granted. There are millions out there waiting for guidance yet the Almighty chose you by His Mercy. Work on yourself constantly by improving and trying to be better than what you were yesterday. Thank Him for all that He has blessed you with.,religious
803,"Don’t make it your business to gossip about those who are trying hard to improve themselves this  . Pray for them instead. Motivate and encourage, add a good word but never put them down. Don’t be arrogant and think you’ve got it all good. No one is perfect.",religious
804,Episode 16 of the  SeriesReconnecting with RevelationMufti Menk,religious
