,Unnamed: 0,Tweets
660,660,I want to thank the people for coming out to vote for PTI with such jazba and janoon - such passion and commitment - to defeat the mafias in NA 193 and stand with PTI.
661,661,A much-needed maternity hospital in Mianwali is set to open in a few weeks. I congratulate Dr. Yasmeen for building five maternity and child hospitals in Punjab.
662,662,Congratulations to all our leadership & workers in Multan for the massive turnout today for our Jail Bharo (court arrest) tehreek. The junoon (passion) & commitment of our people shows they have broken the chains of fear.
663,663,"Senator Azam Swati was stripped, tortured and humiliated by sending an indecent video to his wife. For weeks he waited for justice from the Supreme Court but his efforts proved futile. In despair, he (on these abuses)"
664,664,I want to thank our PTI workers for their massive welcome for me in Islamabad today.
665,665,"Now on 76th case against me. Well on my way to a century of cases, with the latest case of treason filed against me for highlighting Dirty Harry's use of torture & other human rights abuses."
666,666,"After the reports regarding the latest local body elections in Sindh, it has become clear that PPP is definitely not the only one in free and transparent elections, but it uses power, blackmailing, police and money (relentlessly) to get votes. Now it has also been proved that ECP, criminals. The (ruling) group and their"
667,667,will crush the spirit of Kashmiris. But the resistance of the Kashmiris has gained strength and it is becoming stronger. We are told that of human rights
668,668,"The foundations of Pakistan were raised on the values ​​of human dignity, respect for the family and the sanctity and sanctity of the cloak and four walls. What happened to"
669,669,"The Bhakkar Jalsa was the largest gathering in the history of the city and the simple fact is that such a gathering of people is impossible to imagine in the context of by-elections. What does Pakistan want to see a revolution emerging from the slip of the vote, God willing!
 #VoteOnJuly17"
670,670,"massive public support won 75% of bye elections & established itself as a truly national Party. Despite the gloom right now, esp of a possible default, I have faith in Almighty Allah & confidence in our people that without doubt in 2023 through elections PTI will form strong govt"
671,671,"Azam Swati's custodial torture for a tweet on NRO 2 is yet another shameful act in our history. Can torture & intimidation make people respect any individual or institution? The Holy Quran teaches us respect & humiliation are solely in Allah's jurisdiction,"
672,672,"The people of Gujranwala came out in extraordinary numbers today to participate in our real Azadi March. Till date we have not only seen a large number of people participating in the march but also observed that as our march progresses towards Islamabad, the enthusiasm of our people is increasing."
673,673,"@CBDPunjab
 It has been entrusted with the task of paving the way for wealth creation by converting unutilized capital into sensible investments. Such projects of unsheltered talents will be extended to other districts of Punjab and economic growth + prosperity will be facilitated through opportunities for local + foreign investment."
674,674,My message to our nation is to stand with all courage and perseverance and stand firm in the field of action for true freedom and the rule of law!
675,675,"More than 740 PTI workers have been arrested from Islamabad, Lahore and across Punjab. They are poor people, most of them are daily wage earners. The group of criminals do not even respect the sanctity of Ramadan, in which people want to safely engage in fasting and prayer. All the arrested workers should be released immediately!"
676,676,to file more sham FIRs against PTI ldrshp & workers & to use as pretext for postponing elections. Elec Schedule has been announced so how can Sec 144 be imposed on pol activity? I AM TELLING ALL PTI WORKERS NOT TO FALL INTO THIS TRAP.  Hence we have postponed rally till tomorrow.
677,677,"Good news: Ahmad Bani and his brother are returning home after serving 20 years in Guantanamo Bay. I also raised my voice as the Prime Minister for their extradition to America, their wrongful imprisonment and their release."
678,678,"10 billion trees have been re-greened after the Tsunami. Before and after the planting of the world's largest Miyawaki forest near the Ravi Sigian Bridge in Lahore, which I inaugurated last year. In just one year. Its unbelievable"
679,679,"While our Ehsaas social welfare programmes were being appreciated internationally, under Imported govt all our efforts to make Pak a welfare state are being reversed. Most shocking is Maryam's instruction to SS to stop funding the health insurance card."
680,680,I am asking our Overseas Pakistanis to continue donating for flood victims through this portal: http://floodrelief2022.punjab.gov.pk The donations received from the portal exceeded $2m within 24 hours. I want to thank all those who have already contributed.
681,681,"In any civilised country, these two shameless people would have been jailed not just for lying so blatantly but for insulting the intelligence of our nation. This is what happens when the country is taken over by dangerous duffers who believe everyone is as dumb as them."
682,682,"of a cabal of crooks. All they are interested in is their NRO2 & its preservation. Therefore, despite economy tanking they are petrified of holding elections which is the only way to stabilise economy through political stabilisation."
683,683,"smooths, which in turn gives them protection from the domination of the state and government elites. Unfortunately, since the rule of law has not been allowed to take root in Pakistan, the elite's grip on the country has made the powerful mafias and institutions above the law as if it were theirs. It was a privilege"
684,684,I congratulate all our leadership and workers for coming out in large numbers today in Multan for our Jail Bharu Movement. The passion and determination of our people shows that they have broken the chains of fear.
685,685,I want to thank Pakistanis at home & overseas for donating Rs 2.3 bn already in response to my flood relief telethon. All those who are yet to deposit their pledges please do so. My team is working to facilitate overseas Pak who await 501 3(c) exemption for large transactions.
686,686,Meanwhile Punjab police have led an assault on my house in Zaman Park where Bushra Begum is alone. Under what law are they doing this? This is part of London Plan where commitments were made to bring absconder Nawaz Sharif to power as quid pro quo for agreeing to one appointment.
687,687,"This greatest sacrifice is an inspiring example for all people who are striving for justice and justice against oppression and lies, Minara Noor."
688,688,"I will hold a press conference at 4 pm. After the arrest of Fawad on the very apt explanation of the role of ECP, there is no doubt that Pakistan has become a republic completely deprived of the rule of law. We have to stand up for our fundamental rights to save the country from reaching a point of no return."
689,689,"The rule of law under the watchful eye of the criminal gang is evident in the arrest of 3 children, 12-year-old Asad, 13-year-old Usman and 14-year-old Saqib, by the Islamabad police as ""terrorists"" of the Tehreek-e-Insaaf. Now they have been sent to jail on judicial remand against our juvenile law."
690,690,Saddened to learn of the passing of SM Muneer. He was on our SKMT Board and one of our most generous donors. My prayers & condolences go to the family.
691,691,I am inviting everyone to join us tomorrow and raise their voice in protest.
692,692,"This is a message (to be kept in front of the eyes) when my team in Punjab will face the by-election battle simultaneously against the Muslim League-Nawaz, the state machinery, the biased Election Commission, Mr. X and Mr. Y.
#Bila_Chalao_Mulk_Bachao"
693,693,I will also bring the name of the other officer who was monitoring the execution of the assassination plan along with Major General Faisal Naseer in the control room from 12 noon to 5 pm.
694,694,"It won 75% of the by-elections with public support and organized itself as a national party in the true sense. Despite the despair over the current national scene, especially the prospect of bankruptcy, my faith in God Almighty and my nation. I am confident that Tehreek-e-Insaf will undoubtedly in 2023"
695,695,I congratulate General Sahir Shamshad Mirza and General Syed Asim Munir on assuming the post of Chairman Joint Chiefs of Staff Committee and Chief of Army Staff. It is hoped that the new military leadership will end the lack of trust between the nation and the state in the last 8 months. The power of the state is drawn from the people.
696,696,"Our workers & ldrs are being abducted, arrested & tortured while their homes are raided without any warrants. Today Murad Saeed's home in Islamabad was raided when he was not there. I demand to know under what law this is being done? It is pure fascism by cabal of crooks in power"
697,697,made PM.  He has since proceeded to select heads of those institutions investigating his cases - first FIA & now NAB - simply to get his name permanently cleared in Rs 16 bn corruption & Rs 8 bn money laundering cases against him. This is how a country becomes a banana republic.
698,698,Arshad Sharif's murder has sent shockwaves across Pak. It has highlighted an ongoing targeting of anyone who dares to criticise or question those holding power.When will our senior Judiciary act to ensure our citizens fundamental rights enshrined in the Constitution are protected
699,699,Tonight is our 6th rally at Minar-i-Pakistan and my heart is saying that this will break all records first. I invite everyone in Lahore to attend this historic rally after Taraweeh prayer. I will highlight my vision of true freedom and tell my nation that we want Pakistan. From this quagmire of destruction
700,700,My clear message to Imported govt & its backers: Only way out of descending into total chaos is to immed announce & hold free & fair elections. The way this cabal of crooks is crushing people under unbearable inflation while stealing Rs 1100 bn of their money laundered/corruption
701,701,Shocked & deeply saddened by the terrible accident that led to the death of Channel 5 reporter Sadaf Naeem during our March today. I have no words to express my sorrow. My prayers & condolences go to the family at this tragic time. We have cancelled our March for today.
702,702,Disturbing news of army aviation helicopter missing and praying for all those on board.
703,703,"The treatment being meted out to Fawad Ch - being abducted, treated like a terrorist, given physical remand on a sham FIR - shows all that is wrong with Pak today. There is no justice, just law of the jungle. If State & cabal of crooks think they can create an environment of fear"
704,704,"I want to express my heartfelt gratitude to the people of Pakistan who joined us in the struggle for true freedom and to our workers from all over Pakistan, including Lahore. I pray that Allah Almighty will make our struggle and true freedom journey successful!"
705,705,Heartiest congratulations to President Xi Jinping on his re-election for a third term as China's President.
706,706,"In our era, the growth rate (6%), industry, agriculture, employment, construction, exports, remittances and tax collections inevitably remain at the highest level in history. Today, Pakistan is facing the worst inflation, every section of the society is under attack, unemployment, food insecurity and rupee depreciation."
707,707,On the ground to get a briefing & meet some of the flood affectees at one of the relief camps set up by the KP Govt in DIKhan.
708,708,"After Fed govt toppled with stolen money from Sindh & NRO2 achieved, Certified Criminal Asif Zardari in cahoots with Sharif mafia now seeking to steal Punjab ppl's mandate by trying to purchase MPAs. Want to ask Honourable SC are they not cogniscant of the damage being wreaked?"
709,709,"The nation continues to suffer crushing economic cost of Imported Govt brought in thru US regime change conspiracy at a time when our govt had stabilised the economy. Exports, which stagnated in previous PMLN Govt at $25 bn, crossed $30 bn for the first time this yr to $31.76 bn"
710,710,"Shameless & calculated attacks on SC judges by PDM & spoilt brat Maryam, nurtured on corruption money, have one purpose only - to run away from elections even by violating Constitution. By attacking  SCP, they are damaging the Federation & ensuring law of jungle prevails in Pak."
711,711,"I have 2 questions on this: 1. About our nuclear capability
@POTUS
 On the basis of what information I have reached this unjustified conclusion, while holding the office of Prime Minister, I know that our nuclear command & control system is one of the most secure systems in the world.
2. America, which"
712,712,"The construction work of Shaukat Khanum Hospital, Karachi is progressing at a good pace and is ready for inauguration by the end of next year, God willing. It will be bigger than all hospitals of Shaukat Khanum Memorial Trust and will be equipped with the latest equipment."
713,713,A massive response from the record Haripur crowd on mobilisation for Tehreek e Haqeeqi Azadi. Thank you  people of Haripur.
714,714,The route has been altered and we will start the rally from Zero Point to F9 Park tomorrow after Maghrib.
715,715,Strongly condemn the terrorist attack on Karachi Police Office yesterday. Once again our brave police were targeted. The sudden spike in terrorism esp in the midst of urban centres reflects a failure of intelligence & the State's lack of a clear proactive anti terrorism policy.
716,716,"Shocked at the brutal murder of Arshad Sharif who paid the ultimate price for speaking the truth - his life. He had to leave the country & be in hiding abroad but he continued to speak the truth on social media, exposing the powerful. Today the entire nation mourns his death."
717,717,"wealth, its only a matter of time before  we go the way of Sri Lanka & into total economic and political freefall. #امپورٹڈ_حکومت_نامنظور"
718,718,"I strongly condemn the brutal thinking of the imported government, which treated the political prisoners detained during our Jail Bharu Movement as criminals and terrorists."
719,719,My party was founded on the principle of rule of law and we will stick to this commitment with full determination!
720,720,"The real freedom convoy from Sindh has started its journey to meet us in Islamabad. Islamabad will have the largest gathering of Pakistanis, God willing."
721,721,Unprecedented numbers coming out for our March -& the most politically aware public with amazing passion. Pak will change forever with nation making clear it will not accept any individual or institution being above law.This is what I set out to achieve in forming PTI  26 yrs ago
722,722,"One of the main reasons we have been unable to realise our Quaid Mohammad Ali Jinnah's vision for Pakistan is absence of Justice through Rule of Law which ensures equality before the law for all citizens. This leads to haqeeqi azadi, true freedom, & protection of citizens rights."
723,723,People's passion for an independent sovereign Pakistan & rejection of Imported govt so evident.
724,724,"Mianwali preparing for the march of one million people to Islamabad! This will be the biggest protest in our history against the criminal import government, which has bankrupted the economy and crushed the people under the worst inflation."
725,725,On the passing of General (rerd) Pervez Musharraf my condolences and prayers go to his family. May Allah give them strength to bear this loss.
726,726,"This is the tragedy unfolding in Pakistan. Pitting our Police & Rangers against our own citizens by those who want, for their self-interest, to treat ordinary Pakistanis like animals who have to be kept in line by brute force."
727,727,"as well as our diagnostic centres in Karachi & Lahore have all been awarded the JCI’s Gold Seal of Approval, the global gold standard for excellence in quality healthcare. I want to thank the thousands of people who work at Shaukat Khanum for their hard work and dedication."
728,728,What future can a country have when crooks are thrust as rulers upon it? SS was about to be convicted by NAB for Rs 8 bn money laundering & by FIA for another Rs 16 bn corruption when he was rescued by Gen Bajwa who kept getting NAB cases trial postponed. While under trial he was
729,729,CEC & ECP in cahoots with Imported govt conspired to try a technical knockout against PTI after PMLN got routed in Punjab bye elections despite support of entire state machinery & ECP shenanigans. Now they are cowering in fear abt same happening to entire PDM in General Elections
730,730,"On the occasion of the Day of Democracy and National Unity, I offer my heartiest congratulations to President Erdogan and the people of Turkey. July 15, 2016 commemorates the day when President Erdogan foiled a military coup attempt against him with the help of the Turkish people."
731,731,The real freedom march has started from Liberty and the people of Lahore have come out to lead our march. #Real_Freedom_Long_March
732,732,Wishing Babar Azam and his team prayers and best wishes from the nation. All we expect from you is to fight till the last ball.
733,733,"What this caretaker government is doing is an attack on the rule of law, our constitution and democracy. Above all, once the orders of the Supreme Court are blown up, the rest is just the law of the jungle."
734,734,"It's not an arrest, it's a complete abduction! Are such shameful incidents possible in a democracy? Political workers are being treated like enemies. And all this is being done to make the government of criminals imposed by external support recognized by us."
735,735,Congratulations Team Pakistan for a great fight back and win; and for keeping your nerve under pressure. This was a much needed morale booster for the nation at a difficult time.
736,736,"As per media reports, JIT members being pressurised to distance themselves from the findings of JIT investigating assassination plot against me. This further confirms my conviction that powerful quarters were behind the assassination attempt on me."
737,737,"These scenes will stay with me for the rest of my life. To remove the (painful) effects of tear gas, pouring water on the head and swinging madly, these loud and passionate sounds of freedom! Masha Allah, a nation is finally waking up and demanding freedom."
738,738,My msg to Pak cricket team today is the same I gave our team in the 1992 World Cup Final. First: enjoy the day as one rarely gets to play in a World Cup final & don't get overawed by it. Second: you will win if you are willing to take risks & can cash in on mistakes by opponents;
739,739,Taking Fawad to court handcuffed & head/face covered like a terrorist shows the low & vindictive levels Imported govt & State have reached. The treatment of Fawad Ch & Azam Swati & Gill before him leaves no doubt in people’s mind that now we are a banana republic.
740,740,"In #AlQadir, whose vision is to become a center of higher education beautified by Islamic principles + modern subjects. To contribute to nation building, our renowned teachers with doctorates equip deserving students from faraway places who are otherwise deprived of quality higher education."
741,741,"My greatest worry is that apart from leading us to economic ruin &, with NRO2 for themselves, giving a license to white collar criminals to plunder the country, this govt will also end up completely compromising our national security."
742,742,I strongly condemn the Ayazami-style attack on senior journalist Sami Ibrahim. These fascist tactics used to intimidate journalists are an attempt to make people accept the American conspiracy to change the government and make them subservient to the group of miscreants in power.
743,743,"On behalf of the Sindh government, I strongly condemn the arrest and prosecution of the leader of the opposition in Sindh, Haleem Adil Sheikh. This is simple fascism, which reflects the mentality of Zardari and Sharif mafias, that those who cannot be bought should be wiped out. These tactics are absolutely unacceptable in a democratic society."
744,744,which He dispenses according to our deeds. Those who have allowed the biggest criminals not only to evade accountability after stealing billions from the nation but to come to power again are destined to be humiliated.
745,745,Crime Minister discussing appt of COAS & any other state matter with convict Nawaz Sharif & Ministers declaring they will appt COAS after consulting Nawaz Sharif are all in contravention not only of the Official Secrets Act (section 5:1) but also of their oaths of office.
746,746,I congratulate the leadership and the entire team of Sahiwal for coming out in large numbers for their peaceful protest in the form of Jail Bharu movement against crushing the people under the burden of worst inflation while violating our fundamental rights.
747,747,I am shocked & appalled at how rapidly we are descending into not just a banana republic but a fascist state. How can anyone not understand the pain & suffering Senator Swati underwent with custodial torture & blackmailing video of him & his conservative wife sent to his family?
748,748,of Zardari mafia. No one dares to oppose this mafia in Sindh. Those who do pay a high price as we saw earlier with Haleem Adil Sheikh. Last LG elections were rigged & 15% were elected without contest bec of terrorisation of those seeking to contest against PPP.
749,749,"The audio leaks are a serious attack on national security as they raise questions on the entire security system of PMO+PMH. As PM, the secure line of my residence was also bugged."
750,750,"I am also grateful to all our allies Muslim League-Q, Majlis-e-Wahdat-e-Muslimeen and Sunni Ittehad Council. The only way forward from here is to hold free and transparent elections under the supervision of a reputable Election Commission. Any other way will only lead to increased political uncertainty and further economic chaos."
751,751,I have signed this petition; and I want all those who are appalled at what Azam Swati continues to go through & those who care about rule of law & human rights should also sign this petition.
752,752,"Sadif Naeem passed away during the tragic accident during his march today, but I am deeply saddened. I cannot find words to express my grief. My prayers and sympathies are with his family in these tragic times. We have canceled our march for today."
753,753,"As seen in the judicial complex on March 18, the police and ""unknown persons"" dressed in plain clothes attacked and arrested the peaceful activists of Tehreek-e-Insaf, even our photographer. It is exciting."
754,754,"On the one hand Imported govt telling us to stop doing politics bec of floods & on the other hand they are increasing their level of harassment & false cases against us, persecuting journalists who give our views a voice, suspending TV channels & YouTube to prevent my coverage."
755,755,"This Patan report once again proved why these two criminal mafia families, like the shamefully biased and controlled Election Commission, opposed EVMs. 130 of the 163 cases of rigging in Pakistan could have been avoided by these electronic voting machines.
https://bolnews.com/pakistan/2022/07/use-of-evm-may-eliminate-130-out-of-163-poll-rigging-means/…"
756,756,The passion of our workers for freedom (Haqeeqii Azadi) was something I prayed Almighty Allah would instill in our nation one day . Only nations with youth who value freedom above life achieve great things. When rule of law protects their fundamental rights & their minds are
757,757,"Rather, I intend to take legal action in the United Kingdom and the United Arab Emirates as well."
758,758,"Let me make one thing clear: If these criminals think this will make us become fearful, they are mistaken. These fascist tactics will only make us more determined & resolute to move forward in our struggle for Haqeeqi Azadi & Rule of Law."
759,759,"Alipur rally was huge despite very heavy + humid weather. The public enthusiasm for the by-elections is much higher than the general elections of 2018. Thank you to all those people who come out to show their support whenever we have a rally in Punjab, despite the rainy + humid weather."
760,760,Rupee slaughtered - lost over 62% or 110/$ in 11 months of PDM. This has increased public debt alone Rs 14.3 trn & historic 75 yr high inflation 31.5%. Pakistanis paying heavy price of regime change conspiracy where a bunch of criminals have been foisted upon nation by ex COAS.
761,761,"Lahore has rejected this corrupt caretaker chief minister, who is the worst opponent of Tehreek-e-Insaf, the central planner of the government change conspiracy, and one of the key roles of supporting the ex-army chief. His appointment is a negation of the concept of impartial overseers. But it is being mocked"
762,762,"Moreover, the private sector was in the process of setting up hospitals in the rural areas because of health insurance. This entire project was applauded by the leading int health journal Lancet. Abolishing it reflects the callous mindset of these two corrupt family parties."
763,763,"In addition, the three Barrages that are part of RUDA shall conserve water thereby recharging our depleting groundwater. #floods #water #rivers"
764,764,"This is not only a gross violation of freedom of speech but also negatively affects the digital media industry and the livelihoods of many. What they need to understand is that no matter what they do, they cannot suppress the will of the people which is Haqeeqi Azadi."
765,765,"How to trust the imported government brought by American conspiracy under the leadership of Crime Minister, Zardari, whose family's corruption has been written many books?"
766,766,"I strongly condemn the successive raids of the police on the residence of Chaudhry Pervaizalhi in Gujarat, the abduction of his supporters + associates and the unjustified arrests. All this is bare fascism allowed by the imported government and its patrons to scare our supporters."
767,767,"Under which law they broke the main door of the house, uprooted trees and entered the house with heavy weapons? This is the limit of absurdity. They did all this when I had left for Islamabad to appear in court and Bushra Bibi, who is a complete housewife."
768,768,"It is a shame to see the depravity that we as Pakistanis have fallen into at the hands of this imported criminal government and their patrons. To fulfill their desperate desire to cling to power + to stifle dissent, they have accused an honorable + patriotic Pakistani of sedition and put him in jail."
769,769,"Good news:Ahmed Rabbani & his brother returning home after 20 yrs imprisonment in Gitmo. I had raised my voice against his being handed to US, his wrongful incarceration & had sought his release incl as PM. So many like him have been victims of grave injustice in US War on Terror"
770,770,"Even knowing that the descendants of our Holy Prophet (peace and blessings of Allah be upon him) were on the right path, the people of Kufa did not come to their aid for fear of Yazid and the greatest tragedy of Islam was allowed to happen."
771,771,"Moreover, due to this project, the private sector was going through the process of setting up hospitals in rural areas. The whole project was praised by the international health journal ""Lancet"". The end of this project reflects the brutal mentality of both these family groups"
772,772,Our historical Islamabad rally will be held tomorrow at the parade ground against the political instability of the imported government and the crushing of the people under the burden of endless load shedding and rising oil prices at the peak of summer. I will lead a rally from Rawalpindi to the parade ground.
773,773,"We welcome this development. Under its policy of expanding relations for the promotion of peace and unity among nations, our government has made an effort to bring the Kingdom of Saudi Arabia and Iran closer for dialogue. We appreciate China's role in this diplomatic breakthrough."
774,774,"As witnessed in Judicial Complex on 18 March, today again peaceful PTI workers & even our photographer were attacked & arrested by police & plainclothes ppl from Agencies - the Namalooms. This is the height of provocation using violence against peaceful citizens & abducting them."
775,775,"Physical structure of Shaukat Khanum Memorial Cancer Hospital & Research Centre Karachi completed. Twice the size of the Lahore hospital, this will be Pakistan’s largest tertiary care, cancer hospital. Finishing work has commenced & the hospital will open Dec 2023, InshaAllah."
776,776,"Until we all stand united against this fascism, the sun of freedom and democracy will completely set in Pakistan."
777,777,Haqeeqi Azadi Caravan from Sindh has started its journey to join us in Islamabad. InshaAllah there will be the greatest ever gathering of Pakistanis in Islamabad.
778,778,The entire nation is shocked at the vindictive cruelty Senator Azam Swati is being subjected to & for what crime?  For intemperate language & asking questions which is the right of anyone in a democracy? Internationally Pak & esp our mly is being perceived increasingly negatively
779,779,Congratulations to Babar Azam and the team for a great win.
780,780,I will address a press conference tomorrow to reveal the reality of this whole pretense and spectacle to the nation.
781,781,"If anyone still has any doubts about who was responsible for my assassination attempt, just see what is happening with the JIT report submitted before the anti terrorist court. Attempts to sabotage findings of the JIT in its report through deliberate tampering are now underway."
782,782,I am grateful to the Supreme Court Bar Association (SCBAP) for taking a very firm stand regarding the supremacy of the Constitution and the rule of law in the country. We also appreciate your condemnation of the excessive use of force by the authorities in Zaman Park.
783,783,"Despite the complete blockade of Zaman Park, the people of Lahore have left their homes in large numbers. However, I cannot make my workers, people or my police the fuel of this fire under the guise of which this fascist group wants to escape from the election and dreams of trapping us in more false papers!"
784,784,Today Lahore is seeing a repeat of the Sindh House horse trading that happened in Islamabad with upto Rs 50 crores being offered to buy MPAs. The main architect behind this is Asif Zardari who gets NRO for his corruption & purchases people with looted wealth. He shd be jailed.
785,785,"media ppl. Two, it is against the economic meltdown brought on by cabal of crooks who have money laundered billions in looted wealth & gotten NROs for themselves while crushing the ppl, esp the poor & middle class, under the burden of spiralling inflation & rising unemployment."
786,786,"so they can identify those working for the state & indulging in abductions, illegal break-ins into homes, custodial torture & violence against political ldrs & unarmed workers of PTI. Demand immed release of Azhar Mashwani."
787,787,I will soon reveal how I was lured into a trap of murder in the judicial complex and how the Almighty saved me from it.
788,788,"On the one hand, the import government is asking us not to politicize the cause of floods, while on the other hand, it is accelerating the process of harassing us + filing false cases against us, targeting journalists who present our position and blocking TV channels and YouTube etc. to stop the broadcasting of my speeches."
789,789,"Thank you KP government for fulfilling another promise of Tehreek-e-Insaf! 100% fees will be waived for 244,000 students in government colleges of the province through Insaf Education Card. Education in particular is the key to a better future in the digital age and barriers to educational opportunities are being removed in KP."
790,790,"When the priests of wealth and people devoid of any ideology and belief are placed on the posts, similar shameful results are produced. Not only that, this person is completely devoid of understanding (the fact) that why our forefathers and forefathers made the struggle and sacrifices to realize the concept of Pakistan."
791,791,"I am grateful for today's record crowd in Sargodha. Now I am fully convinced that in order to accept this government of criminals (from the nation), whatever brutality this imported government will try to suppress and frighten the people of Pakistan, it will only increase the intensity of the revolution."
792,792,I want to thank the nation for coming out spontaneously last evening in support of the SC decision upholding Constitution & the Law. Tonight I will address our people at 10:00pm giving them our way forward for a sovereign Pakistan.
793,793,"Dedicating this song to Shaheed Ali Bilal, known affectionately as Zille Shah. He loved his country in a very special way. His violent death through custodial torture shows the depths to which the corrupt, ruthless & cruel ruling elite has sunk."
794,794,"After a big fall (decrease) in global (market) prices, the imported government should pass on the full benefit of the fall in prices to the people who have experienced unprecedented and historic inflation at the hands of a bunch of crooks brought to power by the US conspiracy to change the government. are being crushed under the weight of"
795,795,"under spiralling prices while rulers get NRO for Rs 1100 bn looted wealth for themselves. Refusing to abide by prison rules for political detainees reflects a desperate & dictatorial mindset, which makes our people even more determined to stand up for Haqeeqi Azadi."
796,796,"The level of fascism today is reaching new levels of oppression, such is the fear within the corridors of power of PTI & its public support. Apart from repeatedly denying us permission & obstructing our rally, cabal of crooks keeps adding sham case after case against us to keep"
797,797,"including three barrages conserving 270 bn litres of water for much needed aquifer of Lahore. Rakh Jhok, initiated last yr, is part of 5000 acres of reforestation environment plan. Embankments will be built with innovative method of using natural soil to prevent flooding."
798,798,"After what happened to Arshad Sharif, I request the Chief Justice of Pakistan to take notice before it is too late, despite informing the President of the country about the threats to his life."
799,799,"The greatest creation of the Lord, i.e. man, when he falls, leaves even the animals behind. The barbarians who violently took the life of our Zal Shah (Ali Bilal) are worse than beasts. Azam Swati, Shehbaz Gill and many others, under the supervision of a mentally retarded person."
800,800,"The actions taken against the Sharifs during our time + their arrests, etc. were the result of the Panama revelations and the cases of NAB, more than 95% of which were established before coming to our government. They were also treated as VIPs in prison."
801,801,"The vengeful manner in which Senator  Swati is being treated is shocking & condemnable. He was moved to PIMS early morning after suffering severe chest pains & breathing issues. While test results were awaited, Quetta police got him discharged & took him away endangering his life"
802,802,On 5 Aug 2019 Modi govt violated UN SC resolutions & int law by illegally revoking Special Status of IIOJK. Modi govt then moved to commit a war crime under Fourth Geneva Convention by altering demography of IIOJK. They assumed the moves would crush spirit of Kashmiri resistance
803,803,"LIVE | IMRAN KHAN JALSA IN #PESHAWAR

#PeshawarJalsa"
804,804,"Opened the doors for the criminals by looting. This year was the best because during this time I saw the people of Pakistan becoming a nation. With the full support of the Election Commission and Muqtadra, all the political parties of the country united against Tehreek-e-Insaf."
805,805,"Understanding my message of national freedom and independence, I have stood in support of it. Now that we are so close to the destination, no fear or threat to my life can be a chain on my feet. The focus of our peaceful protest and dialogue is only the true freedom of Pakistan."
806,806,The sea of people along our March on the GT Road. For 6 months I have been witnessing a revolution taking over the country. Only question is will it be a soft one through the ballot box or a destructive one through bloodshed?
807,807,Today was a massive turnout led by PTI's KP leadership for the Jail Bharo tehreek. Congratulations to our KP PTI parliamentarians for leading from the front and to our workers for their janoon (passion) and commitment.
808,808,A great initiative by the PTI govt in Khyber Pukhtunkhwa.
809,809,"I strongly condemn the blocking of the Punjab Health Card Scheme, which was a boon to the vast majority of the people in an environment of life-threatening inflation that licks public savings."
810,810,"I am happy to see that our voters are resisting all pressure and harassment (government) efforts and are turning out to vote in large numbers. I want all those people, especially our women who are yet to cast their vote, to come out and vote because this is an election of sovereignty + real freedom. Is"
811,811,"Strongly condemn fascist illegal abductions in shadows of late night of Aamad Yusuf & now Shahbaz Gill's assistant Izhaar's wife, who is now incarcerated in women police station. I want to ask our legal community are there no fundamental right anymore?"
812,812,"I have directed the Punjab government to provide immediate assistance to the flood victims in the devastated areas of southern Punjab and the affected areas of Mianwali district. Along with this, I have also given the Khyber Pakhtunkhwa government the responsibility of immediate delivery of relief materials to the flood-affected population in Balochistan. has been assigned"
813,813,I offer my heartiest congratulations to President Xi Jinping for being elected as the President of China for the third term.
814,814,The nation will hold accountable all those responsible for regime change conspiracy & bringing Pakistan to this sorry state of affairs.
815,815,"This is not only an open attack on freedom of expression but also a blow to the digital media industry which affects the employment of many citizens. They should understand that no matter what they do, they cannot completely suppress the people's will, which is true freedom."
816,816,"Our Quaid was right. Unlike a theft which is done by individuals, corruption is like a cancer that afflicts a nation & destroys it. It robs a country of development & prevents investment from coming in esp where country's ldrship is itself corrupt."
817,817,"I am grateful to all the people, especially the lawyers, for coming out in such large numbers yesterday and showing support and solidarity in a very enthusiastic manner."
818,818,"Pak’s 1st central business district, 
@CBDPunjab
, will accommodate 100+ vertical developments adding 600b+ to country’s economy. To compliment futuristic vertical development, groundwork will commence Oct '22 on Lhr’s Main Blvd reshaping entire infrastructure of the vicinity."
819,819,"Today, Gujranwala: PTI leaders & workers came out in huge numbers for our Jail Bharo (court arrest) movement. Congratulations for breaking the chains of fear with your  junoon (passion) & commitment. Our teams are in place to maintain contact with those arrested & their families."
820,820,I dedicate this to Arshad Sharif who took a stand against injustice despite threats to his life.
821,821,The Lahore High Court is hearing our petition for contempt of court tomorrow. This is a very important matter because the future of respecting court orders by powerful circles will depend on this decision. Will continue to work on the same.
822,822,"Karachi SKMT construction progressing at a good pace and, inshaAllah, all set to be opened end of next year. It will be the biggest of all the SKMTs and equipped with the latest equipment."
823,823,The humiliation of being slaves; and why my parents generation always reminded us how lucky we were to be born in an independent country.
824,824,Let the judiciary take notice. The news director of ARY was brutally abducted from his home without a warrant last night and a mother of a baby girl was illegally abducted simply because her husband worked for Gill.
825,825,"Now it is clear that PDM government wants to arrest me despite getting bail from the court in all the cases. Despite all their malice, I am going to Islamabad to appear in court because I believe in the rule of law."
