,Unnamed: 0,Tweets
520,520,"Tiger! 
@HniaziISF
 

#ReleaseHassanNiazi"
521,521,"Pakistani Physicians in USA showing solidarity and support for Chairman Imran Khan. They have formed the group Friends of Imran Khan Physicians of United States and already 1100 doctors have signed up to the group. 
@ImranKhanPTI
 @ImranRiazKhan
 @MoeedNj
 @Abbasshabbir72"
522,522,Rana Sanaullah’s remarks against Imran Khan during a TV interview trigger a sharp reaction from the opposition PTI party http://aje.io/wtrp8k
523,523,"Today was not really a rally, it was a referendum
Watch the drawn video now"
524,524,"Not Imran Khan, the target is your collective consciousness, the target is your freedom - Murad Saeed

https://bit.ly/3nl4upi
@MuradSaeedPTI"
525,525,"Stay Strong 
@UmrPTI
 this shall pass too"
526,526,"Police is raiding 
@FarrukhHabibISF
’s in laws house today. This is extremely shameful and disgusting, this brutal fascism must be stopped immediately. #حقیقی_آزادی_جلسہ"
527,527,"Arshad Siddiqui missing from more than 30 Hours now, he's abducted while he was going to office, We demand Chief Justice Umar Atta Bandiyal to take notice,you are the only authority who could stop human rights violations inPakistan.

#PakistanUnderFascism 
#ReleaseArshadSiddiqui"
528,528,"Chairman PTI Imran Khan did the biometric verification.
#PakistanUnderFascism"
529,529,"All institutions are subordinate to the constitution, the constitution is not subordinate to any institution. Imran Khan dissolved the assemblies and took a constitutional step. There are serious consequences, Dr
@IftikharDurani"
530,530,"To arrest women workers in Jhang district, male officials are violating the sanctity of chadar and boundary wall.
Shame and modesty are gone only the law of the jungle. In any case, the Minar Pakistan Jalsa will be successful, inshallah"
531,531,"This movement was started 26 years ago so that justice can be established in the country - Imran Khan

Link -- https://youtube.com/@iktoday8108"
532,532,"Imran Khan's 10-point program to revive Pakistan's economy:
1. Bringing Pakistani investment abroad
 2. Enabling exports
 3. Tourism
 4. Minerals
 5. Small and Medium Industries
 6. Agriculture
 7. Reorganization of major cooperation
 8. Enlarging the tax net
 9. Prevention of Money Laundering (Rule of Law)… Show more"
533,533,Thank you Zinda Dalan Lahore.
534,534,"Please raise voice for British Pakistani Shahid Hussain, who came to serve his country. He has been abducted & there is no trace of him. Current regime is carrying out brutal attacks on one party workers. #ReleaseShahidHussain"
535,535,"Lahore Jalsa will also be far ahead in online viewership, almost 2 lakhs are watching LIVE on YouTube 6 streams alone... These are LIVE views before Imran Khan's arrival..

 When the total views of all streams are checked tomorrow, the viewership will be more than 1.5 crores on YouTube alone.."
536,536,New traditions: Police caning journalists in Islamabad.
537,537,Still nobody is accepting the responsibility of Azhar Mashwani’s arrest. More than 10h have passed since he is being held somewhere without a case. #ReleaseAzharMashwani immediately!
538,538,"If it was possible to enslave the nations through the unceasing use of force, then the Muslims of the subcontinent would have been blessed with freedom, nor would the dream of the establishment be a shameful realization!
#ReleaseAzharMishwani"
539,539,"If cruelty becomes common then the work of fear will be over.
 This jinn will be unrestrained by your attack.
Try and see God's divinity.
Your false kingdom will fall publicly.

#true_freedom_meeting"
540,540,"Lahoris, you are welcome. Thank you from the bottom of my heart. Your passion is admirable
Video! PTI official"
541,541,"This conscious Pakistani nation seeking freedom will not bow down to anyone.
#true_freedom_meeting"
542,542,Rana Sanaullah becomes the subject of international news headlines after issuing death threats to the former Prime Minister Imran Khan
543,543,"These people waiting for Lion of Pakistan are now going to make a new history.
#true_freedom_meeting"
544,544,"Lahore is the captain's, all of Pakistan is the captain's!!"
545,545,"They will put all sorts of hurdles to prevent people from attending, but I want to remind our ppl that it is their fundamental right to attend a political gathering. Everyone must assert their right as people of a free nation that won its independence & come to Minar i Pakistan."
546,546,"My leader lives in my country!
#Let's_Let's_Minar_Pakistan_Let's go
Credits:
@Fatii_PTI"
547,547,"Ranasanaullah's statement seems to be the statement of the head of a terrorist organization. If you have the courage, try your best. And PTI also knows its limits and knows how to respond to limits. Man likes to talk in his own time."
548,548,"A level playing field means that both the weak and the powerful are subject to the law, there is justice in society. Imran Khan
 #true_freedom_meeting"
549,549,"You closed the city with containers, fired tear gas, fired bullets, jumped into our houses, kidnapped more than 2 thousand workers, threatened to shed blood, blacked out the media.
@MashwaniAzhar
 My friends, my brother, Azhar, these scenes are in your name!
These are the beats of our heart which we hold in our chest… Show more"
550,550,More than 102 hours since his abduction. #ReleaseAzharMashwani immediately!
551,551,"Hasan Khan Niazi's entry in the Anti-Terrorism Court, the Constitution of Pakistan is in hand-
#ReleaseHassaanNiazi"
552,552,"Tehreek-e-Insaf Karachi's social media head Arshad Siddiqui is missing since yesterday, his arrest has not been revealed. I condemn illegal arrests"
553,553,"Man always wants freedom, slaves crawl and free men go up. Chairman Imran Khan"
554,554,"Imran Khan's convoy enters Islamabad
-"
555,555,"Mr. Bandial, they have a perception that you’re weak and unable to get a grip of not only your court but the constitution specifically. If you fold, they will burn the constitution, literally. The people will stand with you if you protect the constitution.
#NationSupportsCJP"
556,556,"We missed you brother 
@MashwaniAzhar
  and
prayed for your safe return.
#ReleaseAzharMashwani 
#StatesmanSpeech"
557,557,"Alhamdulillah 1500 Pakistaní American Physicians have signed up and offered unconditional support to Chairman Imran Khan. 
@ImranKhanPTI
 @MoeedNj
 @NixamKhanMomand
 @Abbasshabbir72
 @MichaelKugelman
 @fawadchaudhry
 @AliHZaidiPTI
 @ImranRiazKhan
 @ShireenMazari1"
558,558,"Insaf Doctors Forum strongly denounce 
@drrubinaakhtar7
 arrest. Dr.Rubina Akhtar, a gynaecologist,was detained by police by the Punjab Police while on duty at her clinic.We demand her immediate release.This fascist government has put the lives of life-saving messiahs at risk too."
559,559,"After Taraweeh prayer tomorrow night, Chairman Imran Khan will address a public meeting at Minar Pakistan Lahore"
560,560,"People in tribal areas listening to their leader Imran Khan's speech on mobile phones --
It has come to this point that people now want change"
561,561,"Awakened consciousness in the nation, which no one can imprison. Imran Khan
 #true_freedom_meeting"
562,562,I call upon International community and specially Islamic Countries to condemn abductions and killings of pol workers in the holy month of Ramadan by this Fascist regime the Punjab CM and members of cabinet should be declared persona non grata for their fascists tactics.
563,563,Chairman Pakistan Tehreek-e-Insaf Imran Khan will address the nation at 10:30 tonight. #true_freedom_meeting
564,564,"Fascism against PTI SMT by this fascist regime: 

Azhar Mashwani: Focal person to IK- missing since 4 days 
Arshad Siddiqui: Sindh Op Lead missing since noon
Ikram Khatana: KP Lead - house raided 
Bilal: KP OP lead - House Raided, brother & father arrested!

#PakistanUnderFascism"
565,565,"@MahnoorAzhar_
 sharing her thoughts with her extended PTI family. We will continue to raise our voice till he is back among us. 
#Zaban_E_Khalq
 #PTISpaceSession"
566,566,"""After a 30-hour operation, when 50 workers were left and the Rangers brought an armored vehicle, I came out and said, ""I don't want bloodshed. I am going to make an arrest. Those workers lie down in front of me and say, 'We will not let you go.'"" , they will kill you"" Imran Khan #Haqqiqi_Azadi_Jalsa"
567,567,"My Ama 
@drrubinaakhtar7
 was released from Central jail last night around 1AM. 
Thank you so much everyone for the support. 
@Haziqnp
 @BakhshElahi1
 @Shaheer_An
. I cannot thank you enough! 
Thank you 
@MeherBanoQ
 for offering help in this difficult time. Thank you 
@ShireenMazari1
."
568,568,"Thank you Lahore for uniting against the system of oppression.
#StatesmanSpeech"
569,569,"I strongly condemn human rights violations in Pakistan. The killing of journalists and arrests of political workers must be investigated. 

Many Pakistani Americans have expressed deep concern about this to me and want to see human rights upheld."
570,570,"Our Social media team member from Karachi @ArshadSidiqi has gone missing. 
This morning he left his house for his workplace & there is no contact with him since then. 
Smells like another case of abduction on PTI activists."
571,571,"Tehreek-e-Insaf Minar Pakistan Jalsa

Saturday 25 March

After Taraweeh prayer
9 pm! #true_freedom_meeting"
572,572,"Misbah Hussain, wife of Shahid Hussain, writes to honourable Chief Justice of Pakistan regarding the abduction of Shahid Hussain. #ReleaseShahidHussain"
573,573,"Sikandar, shares his excitement with his PTI family, on Chairman Imran Khan's 10 point recovery plan.

-The address of a true statesman, at historic Jalsa at Minar e Pakistan on 25th May 2023. 

#Zaban_E_Khalq 
#PTISpaceSession"
574,574,"Among the rising leaders of Tehreek-e-Insaaf, Azhar Mashwani has earned a lot of respect by his works, his performances, his fear of God, by helping people.
@iRaiSaqib
 #ReleaseAzharMashwani"
575,575,"Despite the obstacles, a large number of people are present in the meeting hall - the people of Lahore. Today is your day. Head towards Minar Pakistan and answer oppressive rulers face to face - #حقيقي_ازادي_جلسه"
576,576,"History will testify
When cruelty was crossing the line
Every force is false
It was coercion
He played the role of Pharaoh and Yazid
At that time with his Khan
We were standing
They fought for the right"
577,577,"شکریہ لاہور 

#StatesmanSpeech"
578,578,"I am becoming increasingly concerned about the reports coming out of Pakistan.  Freedom of the press, freedom of expression and individual human rights must be respected. Democratic institutions must not be interfered with."
579,579,"In the last few months, the manner in which the powers of giving remands of political prisoners to the police have been abused by the lower courts is very alarming because due to this arbitrary exercise of power,political prisoners have undergone brutal custodial torture.
(1/2)"
580,580,"Those who have a problem with lights, just see the scenes of the meeting place without lights, the historical meeting on Minar Pakistan, the people are the people!!!"
581,581,Chairman Imran Khan calls out the illegal acts of abducting Azhar Mashwani. Courts shall intervene right away as it has been way more than 24 hours since his abduction and no signs of presenting him in court. #ReleaseAzharMashwani
582,582,"At this time, thousands of people are walking towards Minar Pakistan from the side of Data Darbar.
@Lalika79
 I have spoken to my brother, people are using sideways, the majority are entering on foot.

Will God accept you by blocking roads by placing internet service and containers?"
583,583,Murshid is being heard like this in the tribal area
584,584,"This article ""Battle of Hope"" consists of these four things
(1) Government vs. Movement (2) Blame vs. Responsibility (3) Conspiracies vs. Elections (4) Personality vs. Political Science"
585,585,"As an aspiring Urban Economist, this is something very close to my heart. 
While it seems like a generic overview of Pakistan's urban crises, it's reassuring to see 
@ImranKhanPTI
 bringing it to the mainstream as a key feature of his economic plan. (1/7) "
586,586,"Zaman Park Free Sehri Point continues to supply Suhri items.
#ZamanPark"
587,587,"No arrest warrants, No FIRs, No law enforcement agency in Pakistan has accepted the custody of Azhar Mashwani even after 12 hours since he is missing.

Grave miscarriage of justice going on in Pakistan while superior judiciary remains silent spectator.

#ReleaseAzharMashwani"
588,588,Overseas Pakistanis replies to Ahsan Iqbal’s shameful remarks! #حقیقی_آزادی_جلسہ
589,589,"Chairman PTI, @ImranKhanPTI , has highlighted the blatant violation of human rights under the fascist regime in only the past few days.
Over 1000 workers have been arbitrarily detained, including the abduction of @MashwaniAzhar , the abduction of a 11-year old & also of a special… Show more"
590,590,"On March 23, 1940 in Lahore, the founders of Pakistan passed the Pakistan Resolution and, God willing, on March 25, 2023, a living nation will take an oath to achieve its independence, autonomy and real freedom in the largest gathering in the country's history at Minar Pakistan Sabzazar. will #true_freedom_meeting"
591,591,"Junaid Salim's tribute to PTI social media and all keyboard warriors.

#Zaban_E_Khalq
#PTISpaceSession"
592,592,"An FIR should be filed against the people of Lahore. The government used every tactic but the people failed. Everything was done to stop the people. Even in the rain, people came to Minar Pakistan and sat in long queues to impose all the provisions on the people. Now. Ayaz Amir"
593,593,"After Azhar Mashwani brother 
@ArshadSidiqi
 (PTI Operation Lead Sindh) has gone missing since morning. He left his house to go to work, but did not reach the office, His phone is also not reachable. This too feels like another case of abduction another failed and implicit attempt… Show more"
594,594,"He was biting Imran Khan, people bit him"
595,595,"Tomorrow's rally will not be a rally, it will be a statement of the people of Pakistan, for all those who are standing in the middle of independent Pakistan - God willing! #true_freedom_meeting"
596,596,"No matter how many raids you want, how many roads you want to block, today the nation will see how people will break the idols of fear and reach Minar Pakistan with their leader Imran Khan.

#Let's_Let's_Minar_Pakistan_Let's go
#true_freedom_meeting"
597,597,Supreme Court Bar Association in collaboration with LHC Bar Association is holding “All Pakistan Lawyers Representative Convention” on 29th March.
598,598,"Imran Khan has become the antithesis of Pakistanis.
#حقيقي_ازادي_جلسة #Come_Come_Minar_Pakistan_Come"
599,599,"A call came from Minar Pakistan People's Jama Ghafir Chairman Imran Khan, this number of people is giving a message to the Pakistani nation that this nation has understood the importance of its role in the struggle to achieve its real freedom and now it will not sit with China until it achieves real freedom.
#true_freedom_meeting"
600,600,Roaring crowd of Lahore at Minar E Pakistan! #حقیقی_آزادی_جلسہ
601,601,Our social media lead for KP Bilal Ahmed’s house was invaded by the police and his father and younger brother was taken as hostage. The law enforcement agencies are creating a mockery of  basic civil human rights of every citizen and using their authorities as tyrants. This needs… Show more
602,602,"Either Imran Khan will exist or ours and we will go to any extent for him, whether constitutional or unconstitutional. Rana Sanaullah"
603,603,"Today's generation is more male than us, we used to be timid, thank God there is no fear in their bones.
@Aftab_Iqbal1"
604,604,A family has put an end to bad language - brother used foul language against Mahira Khan and Anwar Maqsood and sister ex-PM - but some intellectuals only complain about PTI.
605,605,"Thanks to all the social media team of Tehreek-e-Insaaf, who covered their leader Imran Khan on Minar Pakistan even in the most difficult of circumstances. Especially the ground team, despite being jammers, your morale did not drop, you are Khan's lion-hearted soldier.
#true_freedom_meeting
#Meeting_is_not_a_referendum"
606,606,"It will be four days, nothing is known about Azhar Mashwani, nothing is known about Shahid Hussain, ten, ten-year-old children are being judicially tried. At this time, the hopes of the entire Pakistan are on the Supreme Court and if weak decisions are made from here, then Pakistan, Sri Lanka, and Iran will become. … Show more"
607,607,"Zaman Park Update !!

Alhamdulillah 5th Sehri for Zaman Park workers ready-thousands of workers are present in Zaman Park on daily basis.
Link -- https://youtube.com/@iktoday8108"
608,608,"Haripur Police raided the house of Bilal PTI SMT Head Dist Haripur. He wasn't there so they have picked up his elderly father & uncle!! Completely against KPK norms!! Shameful!! Release Bilal's elderly father & uncle immediately.  
@PTIofficial
 @PTIHaripur1"
609,609,"The Sharif mafia and PDM regime is once again in action to malign and pressurise Honourable Chief Justice of Pakistan!

Motive is to divide, malign and coerce judiciary to subvert Constitution and delay elections. Time to reject this, as #NationSupportsCJP !"
610,610,"One woman killed, 43 injured in police violence at Free Flour Distribution Center #MuftAtaStall #Sahiwal http://urdu.dunyanews.tv/index.php/ur/Pakistan/710691/…"
611,611,"Shahid Hussain who had left his comfortable life in the UK and was assigned tasks at Chairman 
@ImranKhanPTI
 office was picked up from Liberty Market last evening. After 24h he’s still not presented with an FIR or presented at Court. Fascism is at its peak!"
612,612,"The people of Pakistan stand behind CJP Bandial!  These fascist have only one motive: divide, malign and coerce judiciary to subvert Constitution and delay elections! #NationSupportsCJP"
613,613,Imran Khan's car is at the entrance of Islamabad High Court.
614,614,"In Watan Aziz, if any school child finds a Tehreek-e-Insaf flag, he will go to jail. It doesn't matter if he is twelve years old and a sixth grader."
615,615,Implementation of the constitution is the only way
616,616,"PDM feels that if they pick up the SMT people then everything will be in their favor. There is a big misunderstanding of scared people
#BehindYouPTISMT"
617,617,"Preparations for the #Haqqiqi_Azadi_Jalsa are in full swing at this hour of the night. Come rain, wind or storm, Pakistan Tehreek-e-Insaf's historical meeting will be held at Minar Pakistan.
#The_Failure_of_the_People_of_Imran_Khan"
618,618,"One of our hardest working social media workers, dear to me like a brother
@ArshadSidiqi
 Missing since this morning. He left his house to go to work, did not reach the office, but his phone is not being received. This too feels like another blow of fascism, another failed and implicit attempt to break our courage. Fascism… Show more"
619,619,"The candle that has been lit
You will not escape
Now the system will change
We will change the system
 #Meeting_is_not_a_referendum
#ReleaseAzharMashwani"
620,620,"Awakened the consciousness of the nation
Showed the way to true freedom
Clashes with the fascist regime
Freed from the chains of fear

Undoubtedly, Imran Khan, you are the pride of Pakistan!
 #Meeting_is_not_a_referendum"
621,621,"No one can take away our freedom.
@Hammad_Azhar
 #true_freedom_meeting"
622,622,"I was on a Zoom call with 
@ImranKhanPTI
 as part of US Physicians group. Mashallah Khan sab was in great spirit and I admire his clarity of vision and strategy moving forward. Lucky to be a part of حقیقی آزادی تحریک۔
@drfaranahmad
 @WaqasnawazMD
 @tehseenhaidermd
 @PTIofficial
… Show more"
623,623,"Tribute to PTI Social media Team by 
@FaisalJavedKhan
Vc: 
@ItzAhmedkhalfan
#StatesmanSpeech"
624,624,"Pakistan Tehreek-e-Insaf
Minar Pakistan Jalsa
Saturday, March 25
After Taraweeh prayer
At 9 p.m
#true_freedom_meeting"
625,625,"[English subtitles]
The imposed regime's Interior Minister, Rana Sanaullah, says Imran Khan threatens their very existence and must be eliminated, even if the means to achieve that are undemocratic and unprincipled. #PakistanUnderFascism

Via 
@PTIOfficialUSA"
626,626,"If you listen to the words of this Pakistani brother, you will cry. How Khan has removed a revolutionary conscious leader from every Pakistani"
627,627,"It's 31 years since Imran Khan's cornered tigers conquered the world 

What's your favourite moment from Pakistan's World Cup triumph? http://es.pn/3K6zZfA"
628,628,"Protest against the abduction of Chairman Imran Khan's focal person Azhar Mashwani
March 28, Tuesday
2:00 p.m
Islamabad Press Club
#ReleaseAzharMashwani"
629,629,"Release Azhar Mashwani. He is a political worker not a terrorist. This is a case of enforced disappearance, first the responsibility of the government and then the Supreme Court."
630,630,Pakistan Tehreek-e-Insaf Social Media Head Balochistan Majid Khan Tajik has been illegally picked up from his house located on Double Road Quetta. But is crossing the last limits of lawlessness and fascism.
631,631,"The whole family was a fan of Nawaz Sharif
But now the entire family supports Imran Khan because he is a right person"
632,632,"The passion of the people is telling that the passion for freedom is speaking loudly and the destination is near, God willing

#true_freedom_meeting"
633,633,Talking against inflation also now comes under the category of terrorism and treason. Such cases are being filed by the party which was conducting a long march against inflation earlier this year.
634,634,Please set a reminder for our upcoming Space on our response to the crackdown on PTI Social Media and Workers! #PakistanUnderFascism
635,635,"A fundamental duty of the Constitution of Pakistan is to ensure the safety of life and dignity of its citizens.

The raising of Azhar Mashwani is also illegal and violates a fundamental doubt of the Constitution.

Will the court open at night for the people of their country, against this violation of the constitution? Are the human rights of the constitution... Show more"
636,636,"Preparations at peak. 
Inshallah this Jalsa will be a Resolution of Haqiqi Azadi. 

 9pm today.
 25th March . 
 MINAR E PAKISTAN LAHORE.

#چلو_چلو_مینار_پاکستان_چلو 
#imrankhanPTI"
637,637,"I don't know what is the passion of exposing these bastards
(Imran Khan)"
638,638,"The whole country has woken up!!
#true_freedom_meeting"
639,639,"Dear 
@ADalgleish01
 @ukinpakistan
 your valuable assistance is needed urgently. British citizen, Shahid Hussain, was apprehended approximately 24hrs ago by a group of uniformed police in Islamabad WITHOUT being presenting an arrest warrant. The current government and arms of the… Show more"
640,640,"There will be wins, there will be losses, that will be discussed later
For now, there will be loyalty, loyalty, and public

Get out for yourself, get out for Pakistan
#Lahore_meeting
#imrankhanPTI #LahoreJalsa"
641,641,"Dear Chief Justice of Pakistan,

This is a new Pakistan now.
Threats, intimidation, blackmail, etc doesn't hold weight to the awam.
The people will stand with you.

Uphold the Constitution and protect the right of Pakistanis to have elected representation.

#NationSupportsCJP"
642,642,"Special tribute to chairman 
@ImranKhanPTI
 on his untiring efforts   and laborious journey. This is how nation feels for you. 
Video courtesy: 
@bilawalinsafian
#StatesmanSpeech 
#جلسہ_نہیں_ریفرینڈم_ہے"
643,643,"The same place where the founders of Pakistan took the pledge to establish a free and independent state, today again at this place, the nation will decide its future for the sake of true freedom.
 #true_freedom_meeting"
644,644,Protest held at Lahore Press Club regarding the abduction of Azhar Mashwani. #ReleaseAzharMashwani
645,645,"At 11:00 p.m., scenes from the assembly hall."
646,646,"We will never forget Zul Shah!
Tribute to the martyr and prayers for forgiveness.
 #true_freedom_meeting"
647,647,"PTI Chairman 
@ImranKhanPTI
 inside Lahore High Court :"
648,648,"Two traitors and terrorists of Pakistan
Cut the paper on #Imran_Khan"
649,649,The house of the president of Tehreek-e-Insaf's Gujranwala division was raided.
650,650,"Just no words.

Simply heartbreaking.

#Peshawar 
#Pakistan"
651,651,"Hamza expressed his gratitude to Zinda Dalan, Lahore and other cities for the workers and supporters who made the real Azadi Jalsa historic.

#Zaban_E_Khalq
#PTISpaceSession"
652,652,"2:00 PM | Islamabad Press Club
#ReleaseAzharMashwani"
653,653,"More than 60 hours have passed since the forced disappearance of Azhar Mashwani, but the fascist government of the unconstitutional land is still not ready to take any responsibility.

There is a request for as many people as possible to participate in a large protest in front of the Lahore Press Club tomorrow at 3 pm for the release of Azhar Mashwani.

 #ReleaseAzharMashwani"
654,654,"PTI Chairman 
@ImranKhanPTI
 was present in ATC Lahore today. Barrister 
@BrSalmanSafdar
 was present with him. #حقیقی_آزادی_جلسہ"
655,655,"Every time you called us, O country, we will decorate your flower again
 #true_freedom_meeting"
656,656,"Someone hired social media teams, someone blocked Lahore perimeters & arrested PTI workers, someone shared pics with ""touts"" via WhatsApp for the ""F for"" narrative, someone became a HT trender, but all failed miserably as only F For Full House trended along with top 5 PTI trends!"
657,657,"Khan sir, you raised your voice for my brother. I am grateful to you. Azhar will come back safely, God willing.

#ReleaseAzharMashwani"
658,658,"He's a Soft and kind hearted person who feels for everyone and he gave his level best to help others and make a good change...
I won't say he's arrested.. 
He's KIDNAPPED...
I just need to know why??

For speaking truth??

#ReleaseAzharMashwani
#اظہر_مشوانی_کو_رہا_کرو"
659,659,This is Al Jazeera English Correspondent who witnessed the brutality of police and unknown persons despite the peaceful behavior of Tehreek-e-Insaf workers during Imran Khan's appearance at IHC today. This tweet of his is a slap on the face of those envelopes who were denying police stone pelting in Judicial Commission.
660,660,"Ameen

Prayers are being offered in Baitullah for Imran Khan"
661,661,"Shots were also fired, there is a threat of killing, but even after all this, Imran Khan is not ready to leave the country. He is still in Pakistan despite all the difficulties. Habib Akram."
662,662,"Even after 24 hours have passed
@MashwaniAzhar
 Neither arrest warrant nor FIR nor anyone accepted his custody, arrest. This series of disappearances and abductions must stop because now these people will openly demand the answer to this lawlessness from the responsible institutions. #ReleaseAzharMashwani"
663,663,"Just in: Our Senior SMT member 
@UbaidIntellect1
 house in Karachi was raided. He was not at home so they abducted his brother and they took all the phones in the house. 

Once again no warrant & no crime. 

#PakistanUnderFascism"
664,664,"The poet is saying in this poem that just as Justice Qazi saved the Sharif family in an open and shut case like Hudaybiya, he should let my party win the election.

The poet also says that Justice Qazi is now the last hope because the Election Commission, the establishment and the media are not able to manage the election."
665,665,"Independent spectator/ correspondent vouches for peacefulness of PTI supporters and uncalled for aggression by the police & unknown persons in civil dresses: 
 #PakistanUnderFascism"
666,666,"Currently Pakistan is standing at its historical turning point, there is a path of destruction on one side and greatness on the other side, now it is up to the Pakistani nation which way they want to go.

Inshallah the people will not only save Pakistan by walking the path of greatness but will also give a prosperous future to their generations.… Show more"
667,667,Imran Khan's lawyer Adv Naeem Haider Panjutha has been included in the list of people to be 'abducted/detained'. Judges & lawyers are requested to raise their voice for this yet another episode of #PakistanUnderFascism!
668,668,"I remember in my difficult times when very few would listen or stand by me, 
@HniaziISF
 spoke up for me & exposed the mafia's unaccounted foreign funds under the guise of activism to launch a campaign against me. 
I urge authorities to be kind (specially in the month of Ramadan) &… Show more"
669,669,"The brave activist of Pakistan Tehreek-e-Insaf Balochistan, Imran Khan's tiger, Umeer Kakar, was arrested from Zaman Park by the police without committing any crime, and they have filed a fake case of making petrol bombs against him. Umeer Kakar's mother, Mrs. Several are hospitalized, prayers are requested"
670,670,"When will the season of oppression change?
We will change then will change!
The subjugated will get royalty
One day everything will change!

#true_freedom_meeting"
671,671,"This is PTI Jalsa for you..Despite,

 Abducting 2000 PTI workers.

 Raiding 700 homes last night.

 Disconnecting Lahore from the whole of Pakistan.

 Blocking each and single road leading to Meenar-e-Pakistan. 

Mash'Allah..Masha'Allah!!

#چلو_چلو_مینار_پاکستان_چلو"
672,672,"If not now then never! The cruelty has reached its peak, today neither women nor children are safe, neither the elderly nor the youth, silence will be a crime today, come out against this fascism, come out for the sake of Pakistan.
#true_freedom_meeting"
673,673,"They are such idiots, they don't understand what they are doing, who are you going to arrest, there are thousands of people who want to criticize Imran Khan that you are only creating hatred against yourself, taking the blessings of old parents in Ramadan, nothing will be achieved. The more you do injustice, we will be organized
 #PakistanUnderFascism"
674,674,"God,
This is our money, we gave it to you. Protecting it. Annihilate his enemies
Turn their every trick back on them.
Amen"
675,675,"Appreciate the great wealth of freedom, freedom is your right, support Tehreek-e-Insaaf in this struggle for true freedom.
#true_freedom_meeting"
676,676,"[English subtitles]
The imposed regime's Interior Minister, Rana Sanaullah, says Imran Khan threatens their very existence and must be eliminated, even if the means to achieve that are undemocratic and unprincipled."
677,677,آزادی!!!
678,678,"The ten-point program that Imran Khan gave yesterday, the world is appreciating it, the way people came to the rally yesterday, it proved that if there is a leader of the Pakistani nation, it is only Imran Khan. Moeed Pirzada."
679,679,"What kind of person is Imran Khan who is standing alone with the pharaohs of the time for the sake of twenty two million people. God gives such faith, such grace only to people with true intentions

Charity

#true_freedom_meeting"
680,680,"Now they’ve arrested 
@ImranKhanPTI
 official photographer from Islamabad while they were travelling with the Chairman for his hearing .
#Fascist_PDM 
#PakistanUnderFascism"
681,681,"Chairman Imran Khan's speech at Minar Pakistan Jalsa was watched live through a big screen in Karachi, in which a large number of people participated.
#StatesmanSpeech"
682,682,Journalist is alive
683,683,Message for CJP and the like minded judges
684,684,Hasaan Niazi stands strong despite worst fascism unleashed on him! #ReleaseHassaanNiazi
685,685,"The worst fascism continues against the PTI social media team of the fascist regime:
Some time ago, unidentified people dressed in plain clothes raided the house of PTI SMT Sindh member Masoom Siddiqui. His wife's mobile phone was taken away. Another member of SMT Sindh Fahad Siddiqui was abducted
@MasumSiddiqui
 
#PakistanUnderFascism"
686,686,"Another heinous tactic by the ineligible & fascist government in #Pakistan.

#SocialMedia activists of #ImranKhan's political party PTI are being abducted & tortured by thugs in police uniforms.

#PakistanUnderFascism
@UNWatch
 @trtworld
 @hrw
 @amnestysasia
 @agentjay2009"
687,687,"Today, the president, while fulfilling his constitutional responsibility, has reminded the prime minister that it is necessary to uphold the constitution, otherwise Pakistan is heading towards a serious constitutional crisis. After the 90-day period, the Punjab and Khyber Pakhtunkhwa governments will have no legal justification. … Show more"
688,688,Anti Terrorism Court Allowed Bails in 3 Cases to Imran Khan Sb today till 4th April - appearance in all cases only shows respect for rule of law & supremacy of constitution.
689,689,"My mother 
@drrubinaakhtar7
 , a busy practitioner for the past 25 years. Working for PTI for the last 15 years was detained last night while she was at her hospital examining patients. The sole reason to prevent people from going to Lahore today and discouraging others."
690,690,"“The producer is at his best in the economic field, the warrior is at his best in battle; they are both at their worst in public office;” - Plato"
691,691,Incredible scenes from Minar e Pakistan Jalsa! The way Lahoris made it to the Jalsa despite container blocks is truly phenomenal! #جلسہ_نہیں_ریفرینڈم_ہے
692,692,"Separate, separate law for elite and middle class!! #ReleaseAzharMashwani"
693,693,"Perhaps this obsession to eliminate IK is one of the reasons that the government is not serious on the IMF programme resumption - 
In this fight of political survival, the country's economic future is at stake"
694,694,"Let's face it, Minar could not stop the tsunami of people in Pakistan.
#true_freedom_meeting"
695,695,Hai Haq Hamara Azadi | #HaqeeqiAzadi 
696,696,Never in the history of #Pakistan have We seen this kind of Fascism! PTI workers and supporters are getting Abducted for showing the Truth to the World. Freedom of Speech cannot be Suppressed! Human Rights are being violated to the highest degree. People who are abducted are… Show more
697,697,"Fascism against PTI Social Media Team continues: 

Obaid Ur Rehman : Ex Sindh SMT Lead, House Raided, brother arrested

Masum Siddiqui: Ex Sindh SMT Lead -  House Raided

Fahad Siddiqui - Brother of Sindh's SMT Lead - Abducted

Majid Tajik - Balochistan SMT Lead - Abducted"
698,698,"From today's conversation of Maryam Nawaz, it seems that she is mentally balanced after seeing Lahore slip out of her hands tomorrow. They are making such demands from the state as if the state is their servant. She has played a key role in digging the political grave of PML-N and now she is afraid of public court."
699,699,"The series of coming to Zaman Park to protect Imran Khan continues.
#ImranKhan #Zaman_Park_Lahore"
700,700,"Insha Allah it will be a beginning of a new chapter. It will break all previous records.  
 #حقیقی_آزادی_جلسہ"
701,701,"PTI Chairman 
@ImranKhanPTI
 to address the Nation shortly.

Link:"
702,702,"A single slogan is echoing in the atmosphere of Lahore
Freedom, freedom, freedom"
